"X1","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Unknown_start","Unknown_stop"
1,0,5.833,5.833,7.9,7.9,7.966,153.366,160.333,342.966,343.6,512.266,514.666
2,147.8,153.366,7.966,8.066,8.066,8.166,343.6,343.633,343.633,343.666,640.333,644.766
3,160.333,238.166,8.166,8.233,8.233,12.633,343.666,343.733,343.733,344.133,735.166,739.1
4,241.4,241.6,12.633,21.066,21.066,21.8,344.133,344.2,344.2,344.233,741.7,752.433
5,241.733,241.866,21.8,23.633,23.633,23.8,344.233,344.266,344.266,344.366,758.766,767.933
6,244.4,247.7,23.8,24.1,24.1,28.066,344.366,344.466,344.466,345.066,769.266,770.933
7,247.833,247.866,28.066,28.366,28.366,28.4,345.066,345.1,345.1,347.033,775.333,779.4
8,248.033,248.066,28.4,29.033,29.033,29.533,347.033,347.066,347.066,348.133,1793.733,1794.6
9,336.566,342.966,29.533,30.7,30.7,35.566,348.133,348.3,348.3,348.4,1794.666,1800.8
10,408.8,412.2,35.566,36.8,36.8,36.866,348.4,348.466,348.466,349.666,5078.666,5080.399
11,434.7,435.933,36.866,37,37,39.233,349.666,350.533,350.533,350.566,5117.466,5119.366
12,437.333,437.366,39.233,39.6,39.6,39.633,350.566,350.666,350.666,351.6,11852.899,11862.599
13,437.4,437.633,39.633,39.666,39.666,39.833,351.6,354.233,354.233,354.733,12051.432,12052.632
14,437.666,437.7,39.833,39.866,39.866,40.066,354.733,354.833,354.833,354.966,12182.666,12188.032
15,438.033,438.166,40.066,42.133,42.133,43.8,354.966,355.033,355.033,355.066,12462.066,12463.232
16,438.333,438.566,43.8,44.5,44.5,46,355.066,355.133,355.133,355.633,13226.799,13232.966
17,445.4,459.033,46,46.333,46.333,46.433,355.633,355.666,355.666,355.833,14381.465,14386.265
18,593.9,604.433,46.433,46.5,46.5,46.833,355.833,356.133,356.133,357.133,15411.098,15415.032
19,604.6,604.766,46.833,46.966,46.966,47.233,357.133,357.166,357.166,357.866,15419.032,15422.165
20,655.5,667.933,47.233,72.6,72.6,80.233,357.866,358.133,358.133,358.666,15931.198,15937.365
21,985.066,1001.6,80.233,91.8,91.8,97.7,358.666,358.766,358.766,360.2,21349.365,21360.931
22,1168.2,1178.666,97.7,120.133,120.133,120.2,360.2,360.233,360.233,363.366,21600,21600
23,1222.7,1254.033,120.2,120.233,120.233,120.366,363.366,363.433,363.433,365.066,21600,21600
24,1429.2,1474.2,120.366,120.733,120.733,122.7,365.066,366.966,366.966,375.033,21600,21600
25,1521.9,1587.7,122.7,123.533,123.533,124.6,375.033,375.233,375.233,375.766,21600,21600
26,1680.9,1691.7,124.6,127.033,127.033,127.566,375.766,376,376,377.633,21600,21600
27,1691.733,1691.8,127.566,127.666,127.666,127.933,377.633,379.533,379.533,382.466,NA,NA
28,1691.833,1691.866,127.933,128.066,128.066,146.233,382.466,383.466,383.466,383.666,NA,NA
29,1750.866,1779.366,146.233,146.366,146.366,146.4,383.666,385.266,385.266,385.366,NA,NA
30,1817.333,1820.933,146.4,147.8,247.9,248,385.366,391.466,391.466,391.566,NA,NA
31,1912.8,1921.533,238.166,241.4,248.066,249.533,391.566,391.9,391.9,392.866,NA,NA
32,1972.566,1988.2,241.6,241.733,249.733,250.033,392.866,392.9,392.9,392.933,NA,NA
33,2304.5,2341.133,241.866,244.4,250.1,250.133,392.933,393.5,393.5,394.533,NA,NA
34,4471.966,4492.033,247.7,247.833,250.333,252.466,394.533,394.566,394.566,395.8,NA,NA
35,4523.799,4539.366,247.866,247.9,252.833,252.9,395.8,396.133,396.133,396.3,NA,NA
36,4559.166,4589.933,248,248.033,252.933,256.866,396.3,396.433,396.433,396.5,NA,NA
37,4941.466,4952.499,249.533,249.733,256.9,257.5,396.5,396.533,396.533,396.566,NA,NA
38,4997.199,5004.066,250.033,250.1,257.566,258,396.566,396.6,396.6,396.633,NA,NA
39,5048.366,5056.733,250.133,250.333,258.033,259.166,396.633,396.833,396.833,397.066,NA,NA
40,5081.033,5108.266,252.466,252.833,260.033,261.333,397.066,400.233,400.233,402.966,NA,NA
41,5234.266,5240.233,252.9,252.933,261.666,262.033,402.966,405.533,405.533,406.433,NA,NA
42,5280.666,5284.033,256.866,256.9,262.2,262.366,406.433,408.8,435.933,437.333,NA,NA
43,5361.766,5389.499,257.5,257.566,263.266,266.066,438.566,443.033,437.366,437.4,NA,NA
44,5389.766,5401.099,258,258.033,267.466,270.533,443.433,445.1,437.633,437.666,NA,NA
45,5402.266,5421.866,259.166,260.033,273.166,273.8,445.133,445.4,437.7,438.033,NA,NA
46,5461.966,5478.533,261.333,261.666,275.833,276.066,604.766,605.466,438.166,438.333,NA,NA
47,5478.833,5479.166,262.033,262.2,276.433,276.5,605.566,606.233,443.033,443.433,NA,NA
48,5480.133,5480.633,262.366,263.266,276.6,277.733,606.333,606.4,445.1,445.133,NA,NA
49,5480.699,5484.899,266.066,267.466,277.8,277.9,607,610.7,604.433,604.6,NA,NA
50,5486.933,5487.066,270.533,273.166,278.4,281.966,611.166,611.266,605.466,605.566,NA,NA
51,5561.533,5562.033,273.8,275.833,282.066,282.133,611.366,611.633,606.233,606.333,NA,NA
52,5577.433,5578.366,276.066,276.433,300.8,300.833,613.233,613.333,606.4,607,NA,NA
53,11865.332,11874.299,276.5,276.6,301.166,301.366,613.7,613.866,610.7,611.166,NA,NA
54,11874.466,11878.866,277.733,277.8,301.6,303.166,614.333,614.666,611.266,611.366,NA,NA
55,11878.899,11878.932,277.9,278.4,303.2,303.233,620.1,620.2,611.633,613.233,NA,NA
56,12280.532,12315.399,281.966,282.066,304.233,304.733,621.266,621.366,613.333,613.7,NA,NA
57,12366.632,12367.966,282.133,300.8,305.333,305.466,621.666,621.966,613.866,614.333,NA,NA
58,12392.199,12409.299,300.833,301.166,311.6,315.3,622.166,622.233,614.666,620.1,NA,NA
59,12448.766,12450.632,301.366,301.6,316.833,316.966,622.566,622.633,620.2,621.266,NA,NA
60,12456.232,12456.732,303.166,303.2,317,317.433,625.8,626.066,621.366,621.666,NA,NA
61,12680.299,12701.199,303.233,304.233,317.733,319.533,630,635.833,621.966,622.166,NA,NA
62,12701.232,12701.266,304.733,305.333,319.933,328.3,636.566,640.333,622.233,622.566,NA,NA
63,12701.299,12702.566,305.466,311.6,329.366,329.633,644.766,645.433,622.633,625.8,NA,NA
64,12723.832,12737.632,315.3,316.833,331,331.033,646.133,647.5,626.066,630,NA,NA
65,12738.832,12742.432,316.966,317,331.666,331.833,647.766,655.5,635.833,636.566,NA,NA
66,12848.999,12851.132,317.433,317.733,333.466,333.766,1009.9,1010.266,645.433,646.133,NA,NA
67,12852.066,12860.666,319.533,319.933,417.366,418.066,1011.966,1012.2,647.5,647.766,NA,NA
68,12860.732,12863.032,328.3,329.366,423.8,423.933,1012.266,1031.2,1001.6,1009.9,NA,NA
69,12864.432,12867.832,329.633,331,429.633,430.033,1041.1,1042.366,1010.266,1011.966,NA,NA
70,12867.899,12868.766,331.033,331.666,461.033,461.5,1042.6,1044.566,1012.2,1012.266,NA,NA
71,12868.832,13179.699,331.833,333.466,461.6,461.866,1044.733,1044.866,1031.2,1041.1,NA,NA
72,13235.099,13289.032,333.766,336.566,462.366,462.9,1045.133,1045.833,1042.366,1042.6,NA,NA
73,13323.532,13324.132,412.2,417.366,463,465.7,1046.533,1046.566,1044.566,1044.733,NA,NA
74,13333.266,13340.932,418.066,423.8,478,478.033,1047.266,1047.3,1044.866,1045.133,NA,NA
75,13585.032,13675.899,423.933,429.633,478.066,478.4,1047.333,1047.433,1045.833,1046.533,NA,NA
76,13826.599,13834.099,430.033,434.7,479.8,480.933,1047.8,1047.9,1046.566,1047.266,NA,NA
77,13840.732,13841.499,459.033,461.033,481.7,481.733,1048.266,1048.3,1047.3,1047.333,NA,NA
78,13962.799,13968.166,461.5,461.6,481.866,482.2,1053.466,1053.5,1047.433,1047.8,NA,NA
79,13982.566,13983.032,461.866,462.366,482.4,483.266,1055.233,1055.3,1047.9,1048.266,NA,NA
80,14048.599,14054.166,462.9,463,483.433,483.8,1068.266,1069.233,1048.3,1053.466,NA,NA
81,14089.866,14111.432,465.7,478,483.866,483.933,1069.266,1069.5,1053.5,1055.233,NA,NA
82,14145.266,14223.966,478.033,478.066,483.966,485.466,1099.366,1099.666,1055.3,1068.266,NA,NA
83,14326.866,14361.932,478.4,479.8,485.5,503.6,1102.6,1102.666,1069.233,1069.266,NA,NA
84,14398.898,14404.165,480.933,481.7,503.9,505.133,1111.366,1111.466,1069.5,1099.366,NA,NA
85,14517.832,14708.665,481.733,481.866,506.533,506.833,1115.3,1115.333,1099.666,1102.6,NA,NA
86,14708.998,14709.132,482.2,482.4,510.266,510.6,1115.4,1117.866,1102.666,1111.366,NA,NA
87,14961.998,14998.765,483.266,483.433,514.666,516.433,1118,1118.1,1111.466,1115.3,NA,NA
88,15037.165,15043.865,483.8,483.866,521.9,522.033,1118.3,1118.366,1115.333,1115.4,NA,NA
89,15043.998,15044.265,483.933,483.966,530.166,530.2,1121.566,1121.733,1117.866,1118,NA,NA
90,15044.298,15044.332,485.466,485.5,537.333,537.8,1125,1125.2,1118.1,1118.3,NA,NA
91,15044.365,15044.698,503.6,503.9,538.033,538.866,1125.266,1125.766,1118.366,1121.566,NA,NA
92,15044.932,15044.965,505.133,506.533,539.033,539.566,1140.633,1140.7,1121.733,1125,NA,NA
93,15045.098,15045.232,506.833,510.266,540.566,541.033,1140.733,1141.966,1125.2,1125.266,NA,NA
94,15078.532,15079.598,510.6,512.266,541.233,541.366,1142.566,1142.633,1125.766,1140.633,NA,NA
95,15590.065,15607.898,516.433,521.9,541.433,541.8,1142.866,1143.033,1140.7,1140.733,NA,NA
96,15741.665,15743.732,522.033,530.166,541.966,542.5,1145.133,1145.633,1141.966,1142.566,NA,NA
97,15744.398,15744.498,530.2,537.333,542.533,542.7,1145.7,1145.733,1142.633,1142.866,NA,NA
98,15939.332,15944.665,537.8,538.033,542.733,543.566,1146.066,1147.566,1143.033,1145.133,NA,NA
99,21233.865,21236.298,538.866,539.033,543.8,543.9,1147.6,1147.666,1145.633,1145.7,NA,NA
100,21237.365,21237.798,539.566,540.566,544.166,544.5,1147.933,1147.966,1145.733,1146.066,NA,NA
101,21389.198,21390.365,541.033,541.233,552,552.166,1153.966,1154.1,1147.566,1147.6,NA,NA
102,21411.498,21427.598,541.366,541.433,552.5,552.9,1154.833,1156.066,1147.666,1147.933,NA,NA
103,21600,21600,541.8,541.966,552.933,555.033,1156.2,1158.9,1147.966,1153.966,NA,NA
104,21600,21600,542.5,542.533,555.866,556.3,1159.733,1162,1154.1,1154.833,NA,NA
105,21600,21600,542.7,542.733,557.433,559.5,1163.966,1168.2,1156.066,1156.2,NA,NA
106,21600,21600,543.566,543.8,559.833,559.866,1178.666,1178.866,1158.9,1159.733,NA,NA
107,21600,21600,543.9,544.166,561.033,561.2,1178.9,1178.966,1162,1163.966,NA,NA
108,21600,21600,544.5,552,561.966,562.1,1179,1179.066,1178.866,1178.9,NA,NA
109,21600,21600,552.166,552.5,668.8,668.933,1182.1,1196.566,1178.966,1179,NA,NA
110,21600,21600,552.9,552.933,669.066,671.3,1198.966,1202.266,1179.066,1182.1,NA,NA
111,21600,21600,555.033,555.866,678.966,679.166,1204.1,1206.266,1196.566,1198.966,NA,NA
112,21600,21600,556.3,557.433,682.166,682.2,1206.366,1207.233,1202.266,1204.1,NA,NA
113,21600,21600,559.5,559.833,682.233,682.3,1214.166,1214.266,1206.266,1206.366,NA,NA
114,21600,21600,559.866,561.033,682.333,683.733,1214.8,1217.166,1207.233,1214.166,NA,NA
115,21600,21600,561.2,561.966,806.5,806.633,1217.366,1217.6,1214.266,1214.8,NA,NA
116,21600,21600,562.1,593.9,807.4,808.333,1220.466,1222.7,1217.166,1217.366,NA,NA
117,21600,21600,667.933,668.8,808.5,812.8,1474.266,1474.366,1217.6,1220.466,NA,NA
118,21600,21600,668.933,669.066,820.6,824.1,1476.166,1477.066,1474.2,1474.266,NA,NA
119,NA,NA,671.3,678.966,827.633,828.1,1477.5,1477.866,1474.366,1476.166,NA,NA
120,NA,NA,679.166,682.166,828.233,828.933,1480.633,1483.466,1477.066,1477.5,NA,NA
121,NA,NA,682.2,682.233,828.966,829.1,1486.6,1487.8,1477.866,1480.633,NA,NA
122,NA,NA,682.3,682.333,829.766,829.9,1487.866,1487.933,1483.466,1486.6,NA,NA
123,NA,NA,683.733,735.166,834.033,834.433,1488.2,1490.233,1487.8,1487.866,NA,NA
124,NA,NA,739.1,741.7,834.5,834.533,1491,1491.033,1487.933,1488.2,NA,NA
125,NA,NA,752.433,758.766,835.033,836.333,1491.1,1491.2,1490.233,1491,NA,NA
126,NA,NA,767.933,769.266,842.033,842.233,1491.266,1491.433,1491.033,1491.1,NA,NA
127,NA,NA,770.933,775.333,843.6,843.733,1491.466,1491.866,1491.2,1491.266,NA,NA
128,NA,NA,779.4,806.5,844.2,847.733,1491.933,1492.033,1491.433,1491.466,NA,NA
129,NA,NA,806.633,807.4,884.566,897.266,1495.066,1495.366,1491.866,1491.933,NA,NA
130,NA,NA,808.333,808.5,897.666,899.066,1496,1496.033,1492.033,1495.066,NA,NA
131,NA,NA,812.8,820.6,899.366,954.133,1496.166,1496.2,1495.366,1496,NA,NA
132,NA,NA,824.1,827.633,968.133,971.6,1498.1,1498.733,1496.033,1496.166,NA,NA
133,NA,NA,828.1,828.233,979.266,980.733,1500.466,1500.933,1496.2,1498.1,NA,NA
134,NA,NA,828.933,828.966,983.266,985,1501.3,1502.1,1498.733,1500.466,NA,NA
135,NA,NA,829.1,829.766,1254.066,1267.3,1502.233,1513.033,1500.933,1501.3,NA,NA
136,NA,NA,829.9,834.033,1267.9,1271.833,1513.433,1513.466,1502.1,1502.233,NA,NA
137,NA,NA,834.433,834.5,1271.966,1272.1,1514.4,1514.5,1513.033,1513.433,NA,NA
138,NA,NA,834.533,835.033,1272.566,1272.7,1517.1,1517.266,1513.466,1514.4,NA,NA
139,NA,NA,836.333,842.033,1275.833,1275.9,1517.966,1518.066,1514.5,1517.1,NA,NA
140,NA,NA,842.233,843.6,1281.533,1281.633,1518.166,1521.9,1517.266,1517.966,NA,NA
141,NA,NA,843.733,844.2,1281.766,1281.8,1707.933,1708.133,1518.066,1518.166,NA,NA
142,NA,NA,847.733,884.566,1281.866,1283.5,1708.3,1710.733,1691.7,1691.733,NA,NA
143,NA,NA,897.266,897.666,1298.5,1300.133,1710.8,1710.866,1691.8,1691.833,NA,NA
144,NA,NA,899.066,899.366,1300.3,1301.466,1710.9,1714.866,1691.866,1707.933,NA,NA
145,NA,NA,954.133,968.133,1301.5,1301.533,1715.133,1715.2,1708.133,1708.3,NA,NA
146,NA,NA,971.6,979.266,1304.566,1304.6,1715.333,1716.4,1710.733,1710.8,NA,NA
147,NA,NA,980.733,983.266,1347.7,1347.966,1720.3,1720.333,1710.866,1710.9,NA,NA
148,NA,NA,985,985.066,1348.366,1358.466,1726.7,1726.733,1714.866,1715.133,NA,NA
149,NA,NA,1254.033,1254.066,1396.2,1424.6,1726.8,1729.066,1715.2,1715.333,NA,NA
150,NA,NA,1267.3,1267.9,1604.2,1670.933,1740.2,1740.3,1716.4,1720.3,NA,NA
151,NA,NA,1271.833,1271.966,1779.7,1792.833,1740.5,1741.933,1720.333,1726.7,NA,NA
152,NA,NA,1272.1,1272.566,1800.8,1801.333,1742.466,1750.866,1726.733,1726.8,NA,NA
153,NA,NA,1272.7,1275.833,1803.5,1806.266,1820.933,1821.833,1729.066,1740.2,NA,NA
154,NA,NA,1275.9,1281.533,1810.833,1813.566,1885.833,1886.533,1740.3,1740.5,NA,NA
155,NA,NA,1281.633,1281.766,1921.766,1921.9,1886.666,1887.366,1741.933,1742.466,NA,NA
156,NA,NA,1281.8,1281.866,1922.533,1922.866,1888.366,1888.5,1821.833,1885.833,NA,NA
157,NA,NA,1283.5,1298.5,1922.966,1923.433,1890.666,1893.566,1886.533,1886.666,NA,NA
158,NA,NA,1300.133,1300.3,1923.766,1924.133,1899.966,1912.8,1887.366,1888.366,NA,NA
159,NA,NA,1301.466,1301.5,1924.166,1927.133,1988.2,1988.933,1888.5,1890.666,NA,NA
160,NA,NA,1301.533,1304.566,1947.966,1952.2,2162.366,2162.433,1893.566,1899.966,NA,NA
161,NA,NA,1304.6,1347.7,1955.1,1955.366,2162.766,2164.366,1988.933,2162.366,NA,NA
162,NA,NA,1347.966,1348.366,1955.766,1963.966,2164.533,2175.133,2162.433,2162.766,NA,NA
163,NA,NA,1358.466,1396.2,1965.466,1965.633,2252.466,2304.5,2164.366,2164.533,NA,NA
164,NA,NA,1424.6,1429.2,4595.566,4610.966,2341.133,2342.4,2175.133,2252.466,NA,NA
165,NA,NA,1587.7,1604.2,4611.133,4611.199,4288.333,4314.099,2342.4,3556.833,NA,NA
166,NA,NA,1670.933,1680.9,4612.333,4613.033,4316.099,4316.166,3556.833,4288.333,NA,NA
167,NA,NA,1779.366,1779.7,4613.099,4705.733,4331.633,4331.766,4314.099,4316.099,NA,NA
168,NA,NA,1792.833,1793.733,4706.433,4707.766,4374.066,4426.599,4316.166,4331.633,NA,NA
169,NA,NA,1794.6,1794.666,4708.833,4711.699,4427.233,4427.333,4331.766,4374.066,NA,NA
170,NA,NA,1801.333,1803.5,4713.999,4714.166,4431.166,4431.199,4426.599,4427.233,NA,NA
171,NA,NA,1806.266,1810.833,4714.499,4716.733,4434.099,4435.033,4427.333,4431.166,NA,NA
172,NA,NA,1813.566,1817.333,4726.166,4740.066,4435.366,4435.399,4431.199,4434.099,NA,NA
173,NA,NA,1921.533,1921.766,4741.166,4741.333,4435.433,4435.866,4435.033,4435.366,NA,NA
174,NA,NA,1921.9,1922.533,4741.366,4741.966,4447.666,4459.366,4435.399,4435.433,NA,NA
175,NA,NA,1922.866,1922.966,4742.499,4743.266,4461.799,4466.133,4435.866,4447.666,NA,NA
176,NA,NA,1923.433,1923.766,4743.299,4743.433,4466.399,4471.966,4459.366,4461.799,NA,NA
177,NA,NA,1924.133,1924.166,4743.733,4744.533,4492.033,4519.399,4466.133,4466.399,NA,NA
178,NA,NA,1927.133,1947.966,4747.799,4880.999,4520.666,4521.366,4519.399,4520.666,NA,NA
179,NA,NA,1952.2,1955.1,4881.066,4881.399,4521.633,4523.799,4521.366,4521.633,NA,NA
180,NA,NA,1955.366,1955.766,4881.433,4881.466,4539.366,4559.166,4954.233,4961.099,NA,NA
181,NA,NA,1963.966,1965.466,4881.533,4904.733,4952.499,4954.233,4965.966,4967.866,NA,NA
182,NA,NA,1965.633,1972.566,5004.399,5004.533,4961.099,4965.966,4980.366,4980.799,NA,NA
183,NA,NA,4589.933,4595.566,5004.666,5015.599,4967.866,4980.366,4980.866,4984.299,NA,NA
184,NA,NA,4610.966,4611.133,5015.699,5015.833,4980.799,4980.866,4984.433,4984.499,NA,NA
185,NA,NA,4611.199,4612.333,5019.099,5019.599,4984.299,4984.433,4984.566,4984.633,NA,NA
186,NA,NA,4613.033,4613.099,5021.433,5021.533,4984.499,4984.566,4984.766,4984.799,NA,NA
187,NA,NA,4705.733,4706.433,5045.566,5047.499,4984.633,4984.766,4984.999,4988.499,NA,NA
188,NA,NA,4707.766,4708.833,5108.266,5113.866,4984.799,4984.999,5058.233,5058.633,NA,NA
189,NA,NA,4711.699,4713.999,5116.866,5117.333,4988.499,4997.199,5059.533,5059.733,NA,NA
190,NA,NA,4714.166,4714.499,5119.366,5122.833,5056.733,5058.233,5063.366,5063.433,NA,NA
191,NA,NA,4716.733,4726.166,5123.399,5125.933,5058.633,5059.533,5063.699,5066.833,NA,NA
192,NA,NA,4740.066,4741.166,5126.066,5126.799,5059.733,5063.366,5070.466,5070.499,NA,NA
193,NA,NA,4741.333,4741.366,5138.833,5139.466,5063.433,5063.699,5070.566,5070.833,NA,NA
194,NA,NA,4741.966,4742.499,5139.499,5139.633,5066.833,5070.466,5071.066,5072.266,NA,NA
195,NA,NA,4743.266,4743.299,5139.699,5141.166,5070.499,5070.566,5072.299,5073.199,NA,NA
196,NA,NA,4743.433,4743.733,5145.599,5145.966,5070.833,5071.066,5241.199,5275.299,NA,NA
197,NA,NA,4744.533,4747.799,5147.133,5154.966,5072.266,5072.299,5275.899,5276.833,NA,NA
198,NA,NA,4880.999,4881.066,5155.066,5156.099,5073.199,5078.666,5277.133,5277.399,NA,NA
199,NA,NA,4881.399,4881.433,5156.366,5156.766,5080.399,5081.033,5278.466,5278.733,NA,NA
200,NA,NA,4881.466,4881.533,5158.899,5158.999,5240.233,5241.199,5389.499,5389.766,NA,NA
201,NA,NA,4904.733,4941.466,5160.633,5162.566,5275.299,5275.899,5478.533,5478.833,NA,NA
202,NA,NA,5004.066,5004.399,5162.866,5163.333,5276.833,5277.133,5479.166,5480.133,NA,NA
203,NA,NA,5004.533,5004.666,5164.833,5164.866,5277.399,5278.466,5480.633,5480.699,NA,NA
204,NA,NA,5015.599,5015.699,5164.933,5165.433,5278.733,5280.666,5484.899,5486.933,NA,NA
205,NA,NA,5015.833,5019.099,5166.266,5166.533,5401.099,5402.266,5489.999,5490.533,NA,NA
206,NA,NA,5019.599,5021.433,5167.133,5174.699,5487.066,5489.999,5490.799,5490.999,NA,NA
207,NA,NA,5021.533,5045.566,5222.333,5222.799,5490.533,5490.799,5494.999,5498.566,NA,NA
208,NA,NA,5047.499,5048.366,5284.099,5284.266,5490.999,5494.999,5498.599,5498.766,NA,NA
209,NA,NA,5113.866,5116.866,5306.799,5308.866,5498.566,5498.599,5498.799,5502.766,NA,NA
210,NA,NA,5117.333,5117.466,5339.833,5341.133,5498.766,5498.799,5578.699,6128.933,NA,NA
211,NA,NA,5122.833,5123.399,5341.233,5344.199,5502.766,5561.533,6130.899,6901.133,NA,NA
212,NA,NA,5125.933,5126.066,5345.433,5356.033,5578.366,5578.699,6901.399,6902.633,NA,NA
213,NA,NA,5126.799,5138.833,5356.299,5357.699,6128.933,6130.899,6902.833,6903.033,NA,NA
214,NA,NA,5139.466,5139.499,5358.233,5361.633,6901.133,6901.399,6903.699,7159.333,NA,NA
215,NA,NA,5139.633,5139.699,5562.033,5562.666,6902.633,6902.833,7159.333,7675.866,NA,NA
216,NA,NA,5141.166,5145.599,5566.933,5568.133,6903.033,6903.699,7723.366,7760.699,NA,NA
217,NA,NA,5145.966,5147.133,11874.299,11874.466,7675.866,7723.366,7797.132,7835.632,NA,NA
218,NA,NA,5154.966,5155.066,11878.866,11878.899,7760.699,7797.132,7840.566,8071.466,NA,NA
219,NA,NA,5156.099,5156.366,11878.932,11879.532,7835.632,7840.566,8112.466,8123.299,NA,NA
220,NA,NA,5156.766,5158.899,11882.866,11882.932,8071.466,8112.466,8127.399,8138.266,NA,NA
221,NA,NA,5158.999,5160.633,11884.866,11884.932,8123.299,8127.399,8138.332,10761.066,NA,NA
222,NA,NA,5162.566,5162.866,11885.399,11885.866,8138.266,8138.332,10761.066,11789.032,NA,NA
223,NA,NA,5163.333,5164.833,11888.199,11888.966,11789.032,11796.032,11796.032,11796.632,NA,NA
224,NA,NA,5164.866,5164.933,11889.066,11889.199,11796.632,11852.899,12315.866,12315.899,NA,NA
225,NA,NA,5165.433,5166.266,11894.532,11898.132,11862.599,11865.332,12320.732,12320.832,NA,NA
226,NA,NA,5166.533,5167.133,11898.266,11899.299,12315.399,12315.866,12321.599,12322.699,NA,NA
227,NA,NA,5174.699,5222.333,11900.299,11900.899,12315.899,12320.732,12322.732,12322.899,NA,NA
228,NA,NA,5222.799,5234.266,11909.032,11909.499,12320.832,12321.599,12323.132,12323.166,NA,NA
229,NA,NA,5284.033,5284.099,11910.532,11910.666,12322.699,12322.732,12323.266,12323.499,NA,NA
230,NA,NA,5284.266,5306.799,11935.266,11935.866,12322.899,12323.132,12353.432,12353.466,NA,NA
231,NA,NA,5308.866,5339.833,11938.399,11941.099,12323.166,12323.266,12354.432,12354.632,NA,NA
232,NA,NA,5341.133,5341.233,12010.866,12010.899,12323.499,12353.432,12355.032,12355.432,NA,NA
233,NA,NA,5344.199,5345.433,12011.466,12012.266,12353.466,12354.432,12701.199,12701.232,NA,NA
234,NA,NA,5356.033,5356.299,12012.432,12013.632,12354.632,12355.032,12701.266,12701.299,NA,NA
235,NA,NA,5357.699,5358.233,12013.666,12013.699,12355.432,12366.632,13297.866,13297.932,NA,NA
236,NA,NA,5361.633,5361.766,12013.799,12015.432,12450.632,12456.232,13297.999,13298.132,NA,NA
237,NA,NA,5421.866,5461.966,12015.632,12015.766,12702.566,12723.832,13298.199,13300.599,NA,NA
238,NA,NA,5562.666,5566.933,12016.832,12025.299,13289.032,13297.866,13306.599,13306.866,NA,NA
239,NA,NA,5568.133,5577.433,12025.699,12025.866,13297.932,13297.999,13712.932,13713.466,NA,NA
240,NA,NA,11879.532,11882.866,12025.899,12032.432,13298.132,13298.199,13713.599,13719.366,NA,NA
241,NA,NA,11882.932,11884.866,12032.532,12040.266,13300.599,13306.599,13721.099,13724.032,NA,NA
242,NA,NA,11884.932,11885.399,12040.399,12040.499,13306.866,13323.532,13724.299,13735.499,NA,NA
243,NA,NA,11885.866,11888.199,12042.132,12042.566,13675.899,13712.932,13735.699,13740.599,NA,NA
244,NA,NA,11888.966,11889.066,12042.632,12042.699,13713.466,13713.599,13752.632,13755.099,NA,NA
245,NA,NA,11889.199,11894.532,12042.866,12042.966,13719.366,13721.099,13756.232,13756.832,NA,NA
246,NA,NA,11898.132,11898.266,12043.432,12043.999,13724.032,13724.299,13758.366,13760.032,NA,NA
247,NA,NA,11899.299,11900.299,12045.632,12045.732,13735.499,13735.699,13760.166,13760.232,NA,NA
248,NA,NA,11900.899,11909.032,12046.066,12046.099,13740.599,13752.632,14253.666,14253.899,NA,NA
249,NA,NA,11909.499,11910.532,12046.199,12046.499,13755.099,13756.232,14254.266,14297.599,NA,NA
250,NA,NA,11910.666,11935.266,12047.599,12049.132,13756.832,13758.366,14297.666,14297.732,NA,NA
251,NA,NA,11935.866,11938.399,12049.266,12049.399,13760.032,13760.166,14297.966,14308.932,NA,NA
252,NA,NA,11941.099,12010.866,12049.532,12050.732,13760.232,13826.599,14311.532,14311.599,NA,NA
253,NA,NA,12010.899,12011.466,12052.632,12053.032,13968.166,13982.566,14313.932,14316.566,NA,NA
254,NA,NA,12012.266,12012.432,12053.999,12054.132,14223.966,14253.666,14316.932,14317.066,NA,NA
255,NA,NA,12013.632,12013.666,12054.166,12054.199,14253.899,14254.266,14366.765,14366.898,NA,NA
256,NA,NA,12013.699,12013.799,12054.799,12055.266,14297.599,14297.666,14368.465,14368.598,NA,NA
257,NA,NA,12015.432,12015.632,12055.566,12056.832,14297.732,14297.966,14368.798,14368.865,NA,NA
258,NA,NA,12015.766,12016.832,12057.699,12057.732,14308.932,14311.532,14375.665,14376.198,NA,NA
259,NA,NA,12025.299,12025.699,12059.032,12059.099,14311.599,14313.932,14376.698,14377.698,NA,NA
260,NA,NA,12025.866,12025.899,12059.166,12059.832,14316.566,14316.932,14708.665,14708.998,NA,NA
261,NA,NA,12032.432,12032.532,12060.032,12060.099,14317.066,14326.866,14709.132,14711.232,NA,NA
262,NA,NA,12040.266,12040.399,12060.166,12060.232,14361.932,14363.632,14711.365,14736.532,NA,NA
263,NA,NA,12040.499,12042.132,12061.332,12061.499,14363.632,14366.765,14736.732,14738.065,NA,NA
264,NA,NA,12042.566,12042.632,12063.699,12063.766,14366.898,14368.465,14738.865,14739.332,NA,NA
265,NA,NA,12042.699,12042.866,12065.366,12065.599,14368.598,14368.798,14739.665,14740.132,NA,NA
266,NA,NA,12042.966,12043.432,12065.699,12065.866,14368.865,14375.665,14740.465,14740.798,NA,NA
