"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
239,11920.331,11939.298,3557.933,3558.066,6630.899,6632.033,9527.365,9535.165,9827.499,9827.765,NA,NA
240,11990.098,11991.765,3558.233,3558.3,6632.266,6632.366,9536.332,9536.365,9831.832,9832.532,NA,NA
241,12000.165,12012.565,3560.4,3562.4,6632.433,6636.433,9579.265,9579.432,9832.565,9833.199,NA,NA
242,12244.698,12252.565,3563.333,3563.833,6636.699,6636.899,9579.499,9579.532,9833.599,9834.899,NA,NA
243,12275.198,12385.898,3567.933,3568.166,6637.199,6637.366,9579.565,9580.765,9912.965,9913.199,NA,NA
244,12432.465,12434.831,3569.866,3569.933,6637.533,6649.799,9582.099,9582.732,9934.165,9934.399,NA,NA
245,12580.665,12580.798,3570.866,3571,6650.166,6652.966,9585.365,9585.499,9934.999,9974.232,NA,NA
246,12586.365,12586.431,3574,3576.233,6653.233,6653.399,9585.865,9586.332,9978.032,9980.632,NA,NA
247,12586.898,12587.931,3591.666,3592.8,6653.533,6671.299,9586.365,9586.399,9980.699,9982.299,NA,NA
248,12591.998,12592.365,3595.7,3596,6673.266,6724.199,9587.832,9588.032,9993.699,9993.765,NA,NA
249,12592.798,12621.931,4145.4,4152.766,6734.766,6734.933,9602.865,9603.065,9994.099,9994.165,NA,NA
250,12621.998,12623.331,4175.133,4175.6,6735.099,6735.766,9603.299,9604.765,10003.899,10004.365,NA,NA
251,12623.631,12625.798,4181.333,4185.8,6804.566,6805.999,9629.465,9631.732,10006.099,10006.232,NA,NA
252,12626.531,12627.165,4411.866,4412.4,6808.399,6809.499,9632.265,9634.399,10006.365,10072.665,NA,NA
253,12671.831,12676.565,4417.333,4440.066,6810.933,6833.799,9644.399,9644.499,10072.732,10073.399,NA,NA
254,12676.598,12677.065,4440.9,4450.533,6842.699,6843.566,9644.732,9644.899,10073.465,10073.665,NA,NA
255,12678.131,12678.465,4461.7,4462.033,6843.666,6843.866,9650.065,9651.532,10073.865,10073.932,NA,NA
256,12678.665,12679.498,4462.9,4474.466,6844.099,6844.466,9660.099,9660.199,10074.265,10077.332,NA,NA
257,12679.631,12680.598,6630.233,6630.633,6845.966,6846.633,9660.732,9660.765,10077.665,10084.265,NA,NA
258,12682.998,12685.631,6630.699,6630.899,7035.099,7036.633,9678.299,9678.665,10084.365,10084.399,NA,NA
259,12685.931,12685.965,6632.033,6632.266,7036.833,7036.899,9681.799,9681.899,10084.565,10113.132,NA,NA
260,12696.798,12732.365,6632.366,6632.433,7037.033,7037.499,9688.399,9688.599,10117.032,10117.165,NA,NA
261,12894.665,12895.198,6636.433,6636.699,7244.232,7285.466,9693.465,9694.099,10138.065,10139.032,NA,NA
262,13100.865,13101.231,6636.899,6637.199,7318.632,7371.032,9706.765,9707.532,10139.532,10141.299,NA,NA
263,13101.298,13101.331,6637.366,6637.533,7371.766,7371.832,9723.299,9724.299,10142.532,10143.599,NA,NA
264,13101.398,13141.098,6649.799,6650.166,7529.432,7632.399,9725.032,9726.365,11214.498,11215.931,NA,NA
265,13143.431,13153.065,6652.966,6653.233,7632.466,7632.532,9726.432,9726.632,11218.231,11218.865,NA,NA
266,13252.731,13256.198,6653.399,6653.533,7632.599,7632.666,9728.032,9728.165,11219.198,11219.265,NA,NA
267,13300.165,13302.498,6671.299,6673.266,7632.866,7633.332,9731.432,9732.899,11220.665,11220.698,NA,NA
268,13441.631,13449.798,6724.199,6734.766,7633.466,7748.999,9733.032,9733.299,11222.431,11222.731,NA,NA
269,13452.431,13455.131,6734.933,6735.099,7899.632,7899.732,9733.365,9733.565,11222.865,11222.898,NA,NA
270,13487.465,13488.431,6735.766,6737.299,7899.832,7929.566,9734.099,9735.032,11571.231,11571.531,NA,NA
271,13613.831,13614.431,6790.333,6804.566,7930.966,7931.499,9737.632,9737.699,11574.931,11575.365,NA,NA
272,13616.998,13618.565,6805.999,6808.399,7995.099,7998.666,9739.632,9739.765,11575.631,11575.731,NA,NA
273,13618.598,13619.265,6809.499,6810.933,8001.032,8001.666,9740.232,9740.632,11576.031,11576.065,NA,NA
274,13619.298,13620.198,6833.799,6842.699,8004.432,8024.966,9742.965,9743.699,11576.398,11578.298,NA,NA
275,13620.331,13620.865,6843.566,6843.666,8027.166,8027.766,9744.099,9745.232,11578.398,11578.431,NA,NA
276,13621.098,13621.231,6843.866,6844.099,8028.166,8028.366,9748.199,9761.532,11578.731,11578.865,NA,NA
277,13625.965,13627.431,6844.466,6845.966,8029.899,8031.566,9761.965,9762.565,11580.631,11580.765,NA,NA
278,13643.065,13663.198,6846.633,6852.399,8043.366,8043.832,9762.699,9764.132,11580.798,11581.331,NA,NA
279,13663.365,13708.865,7243.232,7244.232,8043.932,8043.999,9764.399,9765.299,11581.498,11581.565,NA,NA
280,13724.898,13729.231,7285.466,7291.066,8045.932,8046.732,9765.432,9765.465,11581.965,11582.231,NA,NA
281,13762.998,13764.598,7296.599,7297.899,8050.166,8051.399,9765.699,9767.532,11582.265,11582.331,NA,NA
282,13766.231,13767.165,7298.732,7318.632,8055.699,8056.899,9768.265,9769.532,11582.598,11582.765,NA,NA
283,13767.331,13798.831,7371.032,7371.766,8057.032,8063.832,9769.865,9770.499,11582.831,11585.965,NA,NA
284,13806.998,13813.098,7371.832,7372.199,8063.899,8063.932,9772.032,9772.232,11586.031,11586.898,NA,NA
285,13820.731,13865.298,7527.032,7529.432,8063.966,8070.266,9772.365,9773.465,11587.631,11588.631,NA,NA
286,14230.398,14231.398,7632.399,7632.466,8070.332,8072.066,9779.299,9827.499,11589.598,11591.698,NA,NA
287,14231.598,14231.631,7632.532,7632.599,8072.932,8078.132,9827.765,9831.832,11592.031,11592.698,NA,NA
288,14260.065,14272.931,7632.666,7632.866,8078.532,8078.666,9832.532,9832.565,11593.031,11593.065,NA,NA
289,14272.998,14273.665,7633.332,7633.466,8079.266,8079.666,9833.199,9833.599,11593.365,11593.431,NA,NA
290,14279.198,14290.298,7748.999,7749.432,8082.266,8089.332,9834.899,9834.932,11593.631,11593.731,NA,NA
291,14290.598,14291.231,7887.566,7899.632,8092.132,8847.565,9913.565,9934.165,11594.198,11595.065,NA,NA
292,14300.198,14305.431,7899.732,7899.832,8861.499,8883.565,9934.399,9934.999,11605.965,11606.965,NA,NA
293,14307.631,14318.498,7929.566,7930.966,8883.665,8943.865,9974.232,9978.032,11609.598,11609.698,NA,NA
294,14327.165,14332.098,7931.499,7931.899,8972.165,8976.932,9980.632,9980.699,11612.898,11612.998,NA,NA
295,14333.731,14341.965,7932.332,7932.499,8979.332,8979.865,9982.299,9993.699,11618.598,11620.698,NA,NA
296,14355.198,14356.265,7933.266,7934.632,8981.265,8982.099,9993.765,9994.099,11629.798,11630.031,NA,NA
297,14367.065,14370.298,7938.099,7938.566,8982.765,8982.865,9994.165,10003.899,11630.231,11630.265,NA,NA
298,14370.331,14370.598,7963.699,7995.099,8999.632,8999.699,10004.365,10006.099,11630.565,11631.565,NA,NA
299,14370.631,14370.665,7998.666,8001.032,9001.132,9001.232,10006.232,10006.365,11638.465,11639.998,NA,NA
300,14370.731,14371.165,8001.666,8004.432,9036.499,9036.832,10072.665,10072.732,11640.131,11641.465,NA,NA
301,14372.898,14375.531,8024.966,8027.166,9106.799,9106.832,10073.399,10073.465,11643.965,11647.531,NA,NA
302,14380.765,14384.198,8027.766,8028.166,9309.132,9334.665,10073.665,10073.865,11647.598,11651.898,NA,NA
303,14384.265,14384.331,8028.366,8029.899,9477.899,9478.965,10073.932,10074.265,11675.298,11675.465,NA,NA
304,14384.398,14385.298,8031.566,8043.366,9479.365,9482.732,10077.332,10077.665,11675.565,11675.698,NA,NA
305,14385.998,14404.231,8043.832,8043.932,9482.799,9482.865,10084.265,10084.365,11677.565,11677.831,NA,NA
306,14404.231,14413.731,8043.999,8045.932,9513.899,9514.132,10084.399,10084.565,11687.398,11687.698,NA,NA
307,14419.164,14473.597,8046.732,8050.166,9515.299,9518.299,10113.132,10117.032,11777.165,11777.265,NA,NA
308,14478.131,14479.064,8051.399,8055.699,9835.799,9854.065,10117.165,10138.065,11780.598,11780.698,NA,NA
309,14479.097,14482.831,8056.899,8057.032,9854.832,9859.765,10139.032,10139.532,11780.965,11781.065,NA,NA
310,14483.964,14503.231,8063.832,8063.899,9860.199,9860.599,10141.299,10142.532,11789.865,11793.231,NA,NA
311,14503.264,14507.331,8063.932,8063.966,9860.699,9860.765,10143.599,10144.099,11795.165,11795.765,NA,NA
312,14522.564,14523.564,8070.266,8070.332,9864.399,9894.299,10149.899,10155.765,11795.965,11796.498,NA,NA
313,14523.764,14524.831,8072.066,8072.932,9894.365,9899.265,10155.899,10159.332,11796.698,11797.765,NA,NA
314,14646.997,14647.431,8078.132,8078.532,10202.532,10202.832,10159.399,10159.432,11797.831,11797.865,NA,NA
315,14647.531,14647.897,8078.666,8079.266,10202.899,10250.232,11207.965,11214.498,11798.198,11798.298,NA,NA
316,14677.797,14678.531,8079.666,8082.266,10289.632,10423.665,11215.931,11218.231,11806.431,11807.398,NA,NA
317,14701.197,14702.931,8089.332,8092.132,10424.032,10424.165,11218.865,11219.198,11809.398,11811.198,NA,NA
318,14703.431,14703.664,8847.565,8848.765,10424.432,10424.499,11219.265,11220.665,11811.598,11824.731,NA,NA
319,14847.097,14855.697,8861.199,8861.499,10424.532,10427.899,11220.698,11222.431,11825.531,11827.398,NA,NA
320,14895.764,14896.131,8883.565,8883.665,10438.099,10442.099,11222.731,11222.865,11827.798,11827.865,NA,NA
321,14896.264,14896.297,8943.865,8945.199,10442.332,10444.032,11557.798,11571.231,11830.598,11833.865,NA,NA
322,14896.331,14901.231,8971.799,8972.165,10603.432,10624.432,11571.531,11571.565,11834.265,11838.065,NA,NA
323,14904.331,14904.464,8976.932,8979.332,10624.499,10625.265,11574.865,11574.931,11845.965,11846.131,NA,NA
324,14921.831,14965.697,8979.865,8981.265,10632.632,10633.132,11575.365,11575.598,11846.398,11846.598,NA,NA
325,14965.897,14965.931,8982.099,8982.765,10633.165,10633.199,11575.965,11576.031,11866.465,11866.731,NA,NA
326,14965.964,14966.431,8982.865,8987.032,10704.632,10704.699,11576.065,11576.398,11954.531,11955.298,NA,NA
327,14982.064,15007.897,8999.332,8999.632,10704.732,10704.899,11578.298,11578.398,11955.698,11956.031,NA,NA
328,15008.397,15008.631,8999.699,9001.132,10756.165,10757.465,11578.431,11578.731,12253.065,12253.765,NA,NA
329,15008.697,15009.531,9001.232,9011.732,10757.499,10757.532,11578.865,11580.631,12254.731,12255.698,NA,NA
330,15010.764,15011.497,9032.932,9033.565,10758.799,10758.865,11580.765,11580.798,12255.765,12263.031,NA,NA
331,15014.131,15032.697,9034.832,9036.499,10758.965,10759.199,11581.331,11581.498,12263.098,12264.465,NA,NA
332,15034.597,15034.731,9036.832,9039.965,10759.432,10759.765,11581.565,11581.965,12264.665,12265.631,NA,NA
333,15034.964,15055.031,9048.799,9056.132,10769.065,10769.099,11582.231,11582.265,12265.831,12273.365,NA,NA
334,15290.464,15297.797,9080.032,9084.932,10769.132,10776.032,11582.331,11582.598,12621.931,12621.998,NA,NA
335,15354.131,15355.997,9106.565,9106.799,10776.099,10778.365,11582.765,11582.831,12623.331,12623.631,NA,NA
336,15376.964,15377.564,9106.832,9309.132,10778.399,10778.532,11585.965,11586.031,12625.865,12626.531,NA,NA
337,15608.031,15615.631,9334.665,9335.399,10778.665,10780.365,11586.898,11587.631,12676.565,12676.598,NA,NA
338,15717.297,15735.997,9412.299,9414.365,10786.999,10787.032,11588.631,11589.598,12677.065,12678.131,NA,NA
339,15736.064,15736.264,9414.765,9419.665,10788.032,10789.832,11591.698,11592.031,12678.465,12678.665,NA,NA
340,15736.531,15738.431,9428.165,9451.699,10790.232,10791.165,11592.698,11593.031,12679.498,12679.631,NA,NA
341,15881.597,15894.297,9477.499,9477.899,10791.665,10791.732,11593.065,11593.365,12680.631,12681.331,NA,NA
342,15896.031,15898.164,9478.965,9479.365,10807.231,10807.631,11593.431,11593.631,12681.698,12682.998,NA,NA
343,15898.297,15898.331,9482.732,9482.799,10825.065,10825.931,11593.731,11594.198,12685.665,12685.831,NA,NA
344,15898.464,15898.631,9482.865,9489.899,10826.031,10826.198,11595.065,11605.965,12685.965,12686.065,NA,NA
345,15940.364,15950.697,9508.999,9513.899,10827.365,10831.098,11606.965,11609.598,12686.365,12687.065,NA,NA
346,16408.231,16409.597,9514.132,9515.299,10834.131,10834.198,11609.698,11612.898,12687.131,12687.198,NA,NA
347,16409.631,16409.664,9518.299,9525.032,10834.231,10836.265,11612.998,11618.598,12687.498,12687.731,NA,NA
348,16409.697,16409.831,9537.032,9541.465,10839.165,10839.398,11620.698,11629.798,12687.765,12687.965,NA,NA
349,16409.897,16409.997,9835.465,9835.799,10842.298,10842.498,11630.031,11630.231,12689.031,12689.065,NA,NA
350,16414.064,16414.564,9854.065,9854.832,10844.298,10845.798,11630.265,11630.565,12689.431,12691.698,NA,NA
351,16414.964,16415.331,9859.765,9860.199,10848.131,10851.531,11638.065,11638.465,12733.065,12733.131,NA,NA
352,16415.464,16415.831,9860.599,9860.699,10851.798,10857.265,11639.998,11640.131,12769.798,12770.031,NA,NA
353,16425.431,16425.697,9860.765,9864.399,10862.331,10865.531,11642.365,11643.965,12770.565,12771.265,NA,NA
354,16426.231,16426.897,9894.299,9894.365,10865.598,10865.731,11647.531,11647.598,12776.465,12776.631,NA,NA
355,16426.964,16429.697,9899.265,9909.599,10870.198,10870.998,11662.531,11663.031,12778.498,12778.698,NA,NA
356,16481.664,16481.864,10178.999,10202.532,10929.898,10930.231,11675.465,11675.565,12778.731,12779.531,NA,NA
357,16512.897,16513.531,10202.832,10202.899,10931.065,10953.665,11675.698,11677.565,12781.265,12782.731,NA,NA
358,16706.897,16712.964,10250.232,10289.632,10953.831,10954.831,11677.831,11687.398,12783.298,12783.398,NA,NA
359,16879.964,16883.031,10423.665,10424.032,11111.398,11111.931,11777.265,11777.365,12784.565,12784.931,NA,NA
360,16887.931,16897.864,10424.165,10424.432,11113.865,11114.531,11778.331,11780.598,12785.465,12788.998,NA,NA
361,16907.997,16911.064,10424.499,10424.532,11114.731,11114.998,11780.698,11780.965,12795.931,12796.131,NA,NA
362,17038.597,17045.131,10427.899,10438.099,11148.331,11148.398,11781.065,11781.531,12796.198,12796.331,NA,NA
363,18614.063,18615.063,10442.099,10442.332,11154.631,11154.765,11789.698,11789.865,12797.598,12797.631,NA,NA
364,18615.097,18615.23,10444.032,10603.432,11154.831,11154.898,11793.231,11795.165,12797.998,12798.365,NA,NA
365,18615.263,18615.697,10624.432,10624.499,11203.398,11203.465,11795.765,11795.965,12798.398,12798.698,NA,NA
366,18637.763,18672.53,10625.265,10625.299,11203.531,11203.731,11796.498,11796.698,12842.298,12842.398,NA,NA
367,18672.597,18678.263,10636.699,10655.865,11204.598,11204.698,11797.765,11797.831,12842.565,12844.331,NA,NA
368,18678.33,18679.663,10681.499,10704.632,11228.598,11228.631,11797.865,11798.198,12845.265,12845.398,NA,NA
369,18679.73,18680.563,10704.699,10704.732,11228.998,11229.065,11798.298,11806.431,12846.898,12846.931,NA,NA
370,18683.363,18694.33,10704.899,10752.032,11229.098,11229.298,11807.398,11809.398,12847.631,12848.431,NA,NA
371,18695.53,18697.063,10755.499,10756.165,11229.798,11230.898,11811.198,11811.598,12849.265,12849.331,NA,NA
372,18697.163,18705.897,10757.465,10757.499,11230.965,11231.098,11824.731,11825.531,12849.631,12852.498,NA,NA
373,18710.497,18711.963,10757.532,10758.799,11231.131,11231.165,11827.398,11827.798,12855.298,12855.431,NA,NA
374,18711.997,18712.063,10758.865,10758.965,11231.265,11231.631,11827.865,11830.598,12855.598,12855.965,NA,NA
375,18712.13,18712.83,10759.199,10759.432,11232.965,11233.031,11833.865,11834.265,12856.331,12856.398,NA,NA
376,18728.663,18738.23,10759.765,10769.065,11233.098,11233.165,11838.065,11841.565,12867.965,12868.031,NA,NA
377,18738.297,18741.563,10769.099,10769.132,11233.231,11233.265,11845.765,11845.965,12868.298,12868.331,NA,NA
378,18741.83,18745.197,10776.032,10776.099,11233.765,11233.898,11846.131,11846.398,12868.431,12869.265,NA,NA
379,18749.763,18763.23,10778.365,10778.399,11233.965,11234.265,11846.598,11866.465,12869.298,12869.498,NA,NA
380,18764.897,18767.43,10778.532,10778.665,11234.465,11234.631,11866.731,11880.698,12870.531,12870.598,NA,NA
381,18767.463,18767.53,10784.799,10786.999,11234.665,11235.331,11952.231,11954.531,12870.831,12886.765,NA,NA
382,18768.83,18769.13,10787.032,10788.032,11235.398,11235.598,11955.298,11955.698,12886.865,12890.031,NA,NA
383,18769.197,18769.43,10789.832,10790.232,11261.231,11261.731,11956.031,11989.831,12890.098,12890.431,NA,NA
384,18769.53,18769.697,10791.165,10791.665,11263.065,11263.531,12252.565,12253.065,12893.565,12893.665,NA,NA
385,18770.463,18770.497,10791.732,10802.065,11270.398,11270.498,12253.765,12254.731,12893.798,12894.665,NA,NA
386,18770.563,18770.93,10802.065,10805.531,11270.531,11270.598,12255.698,12255.765,13488.831,13489.231,NA,NA
387,18772.197,18772.463,10806.065,10807.231,11272.198,11272.631,12263.031,12263.098,13505.465,13506.765,NA,NA
388,18774.53,18776.13,10807.631,10808.631,11280.365,11284.365,12264.465,12264.665,13506.865,13507.798,NA,NA
389,18780.63,18797.063,10821.398,10825.065,11284.631,11284.831,12265.631,12265.831,13507.865,13509.365,NA,NA
390,18797.13,18797.463,10825.931,10826.031,11285.098,11285.131,12273.365,12275.198,13509.431,13513.698,NA,NA
391,18977.23,18987.697,10826.198,10827.365,11285.165,11285.198,12625.798,12625.865,13514.565,13518.331,NA,NA
392,18987.763,18987.93,10831.098,10834.131,11474.231,11474.898,12680.598,12680.631,13518.431,13520.131,NA,NA
393,18987.963,18989.63,10834.198,10834.231,11475.631,11476.098,12681.331,12681.698,13520.165,13520.365,NA,NA
394,18991.563,18998.697,10836.265,10839.165,11476.198,11476.398,12685.631,12685.665,13523.831,13525.765,NA,NA
395,18998.797,18999.163,10839.398,10842.298,11477.965,11479.531,12685.831,12685.931,13536.265,13536.331,NA,NA
396,18999.263,18999.53,10842.498,10844.298,11480.065,11488.865,12686.065,12686.365,13540.398,13540.465,NA,NA
397,19006.33,19013.463,10845.798,10848.131,11493.531,11528.631,12687.065,12687.131,13541.231,13541.531,NA,NA
398,19013.53,19013.93,10851.531,10851.798,11528.731,11531.665,12687.198,12687.498,13542.131,13542.331,NA,NA
399,19014.33,19014.563,10857.265,10862.331,11531.798,11532.065,12687.731,12687.765,13542.498,13548.731,NA,NA
400,19015.297,19015.43,10865.531,10865.598,11532.098,11533.031,12687.965,12689.031,13551.798,13552.531,NA,NA
401,19015.697,19016.397,10865.731,10870.198,11533.131,11533.265,12689.065,12689.431,13553.098,13553.531,NA,NA
402,19020.463,19026.497,10870.998,10929.898,11533.365,11533.431,12732.365,12733.065,13553.931,13554.365,NA,NA
403,19026.63,19028.963,10930.231,10931.065,11533.465,11533.565,12733.131,12743.798,13575.931,13592.431,NA,NA
404,NA,NA,10953.665,10953.831,11534.865,11536.265,12749.831,12769.798,13597.731,13610.765,NA,NA
405,NA,NA,10954.831,11111.398,11539.765,11540.665,12770.031,12770.565,13614.931,13616.998,NA,NA
406,NA,NA,11111.931,11113.865,11541.598,11542.898,12771.265,12773.565,13618.565,13618.598,NA,NA
407,NA,NA,11114.531,11114.731,11543.098,11543.265,12776.631,12778.498,13619.265,13619.298,NA,NA
408,NA,NA,11114.998,11118.298,11547.298,11551.598,12778.698,12778.731,13620.198,13620.331,NA,NA
409,NA,NA,11122.565,11122.731,11551.831,11551.865,12779.531,12781.265,13621.265,13621.965,NA,NA
410,NA,NA,11148.031,11148.331,11551.931,11552.731,12782.731,12783.298,13622.131,13622.631,NA,NA
411,NA,NA,11148.398,11148.731,11552.831,11553.998,12784.931,12785.465,13622.731,13625.931,NA,NA
412,NA,NA,11154.431,11154.631,11554.198,11554.398,12788.998,12795.931,13718.198,13719.098,NA,NA
413,NA,NA,11154.765,11154.831,11554.731,11554.831,12796.131,12796.198,13719.798,13721.298,NA,NA
414,NA,NA,11154.898,11163.131,11555.065,11555.265,12796.331,12797.598,13721.998,13724.565,NA,NA
415,NA,NA,11163.198,11164.231,11691.198,11691.531,12797.631,12797.998,13724.731,13724.898,NA,NA
416,NA,NA,11164.365,11164.465,11697.365,11697.565,12798.365,12798.398,14231.398,14231.598,NA,NA
417,NA,NA,11164.931,11165.031,11698.165,11698.565,12798.698,12842.298,14231.631,14233.798,NA,NA
418,NA,NA,11165.731,11170.098,11698.965,11699.031,12842.398,12842.565,14233.931,14237.365,NA,NA
419,NA,NA,11181.831,11182.531,11709.598,11710.065,12844.331,12845.265,14237.598,14237.665,NA,NA
420,NA,NA,11182.631,11185.998,11755.598,11755.931,12845.398,12846.898,14238.031,14238.231,NA,NA
421,NA,NA,11186.265,11186.331,11757.798,11760.431,12846.931,12847.631,14238.398,14241.098,NA,NA
422,NA,NA,11186.365,11186.931,11995.531,11995.565,12848.431,12849.265,14243.165,14251.098,NA,NA
423,NA,NA,11189.865,11191.965,11995.631,11995.698,12849.331,12849.631,14251.265,14260.065,NA,NA
424,NA,NA,11194.098,11194.365,11996.098,11996.598,12852.498,12855.298,14272.931,14272.998,NA,NA
425,NA,NA,11195.531,11196.665,11996.865,11997.498,12855.431,12855.598,14274.031,14274.631,NA,NA
426,NA,NA,11199.231,11201.031,11998.698,11998.965,12855.965,12856.331,14274.898,14279.198,NA,NA
427,NA,NA,11202.531,11203.398,12083.665,12083.798,12856.398,12867.965,14290.365,14290.565,NA,NA
428,NA,NA,11203.465,11203.531,12199.265,12200.698,12868.031,12868.298,14292.665,14292.765,NA,NA
429,NA,NA,11203.731,11204.598,12200.831,12201.498,12868.331,12868.431,14292.998,14300.198,NA,NA
430,NA,NA,11204.698,11204.798,12202.998,12203.065,12869.265,12869.298,14319.031,14319.665,NA,NA
431,NA,NA,11223.731,11228.598,12210.131,12210.398,12869.498,12870.531,14319.898,14327.165,NA,NA
432,NA,NA,11228.631,11228.998,12210.531,12211.731,12870.598,12870.831,14332.898,14333.631,NA,NA
433,NA,NA,11229.065,11229.098,12211.898,12213.798,12886.765,12886.865,14364.831,14365.165,NA,NA
434,NA,NA,11229.298,11229.798,12214.531,12214.731,12890.031,12890.098,14366.298,14367.065,NA,NA
435,NA,NA,11230.898,11230.965,12458.131,12458.198,12890.431,12893.565,14370.298,14370.331,NA,NA
436,NA,NA,11231.098,11231.131,12464.131,12464.198,12893.665,12893.798,14370.598,14370.631,NA,NA
437,NA,NA,11231.165,11231.265,12496.531,12499.065,13488.431,13488.831,14370.665,14370.731,NA,NA
438,NA,NA,11231.631,11232.965,12516.831,12517.165,13489.231,13505.465,14371.331,14372.831,NA,NA
439,NA,NA,11233.031,11233.098,12558.331,12560.598,13506.765,13506.865,14375.531,14376.798,NA,NA
440,NA,NA,11233.165,11233.231,12562.131,12562.465,13507.798,13507.865,14377.031,14377.098,NA,NA
441,NA,NA,11233.265,11233.765,12571.698,12571.965,13509.365,13509.431,14377.165,14379.831,NA,NA
442,NA,NA,11233.898,11233.965,12896.731,12899.131,13513.698,13514.565,14379.865,14380.765,NA,NA
443,NA,NA,11234.265,11234.465,12899.231,12899.398,13518.331,13518.431,14384.198,14384.265,NA,NA
444,NA,NA,11234.631,11234.665,12901.731,12901.898,13520.131,13520.165,14384.331,14384.398,NA,NA
445,NA,NA,11235.331,11235.398,12902.031,12924.231,13520.365,13523.831,14385.431,14385.998,NA,NA
446,NA,NA,11235.598,11236.631,13035.198,13035.331,13525.765,13536.265,14414.897,14415.797,NA,NA
447,NA,NA,11239.798,11261.231,13037.531,13042.998,13536.331,13540.398,14416.431,14416.564,NA,NA
448,NA,NA,11261.731,11263.065,13043.198,13043.231,13540.465,13541.231,14479.064,14479.097,NA,NA
449,NA,NA,11263.531,11270.398,13072.365,13072.398,13541.531,13542.131,14483.264,14483.297,NA,NA
450,NA,NA,11270.498,11270.531,13073.165,13073.731,13542.331,13542.498,14503.231,14503.264,NA,NA
451,NA,NA,11270.598,11272.198,13074.931,13075.198,13548.731,13551.798,14508.131,14508.264,NA,NA
452,NA,NA,11272.631,11280.365,13075.431,13077.031,13552.531,13553.098,14508.564,14512.431,NA,NA
453,NA,NA,11284.365,11284.631,13077.831,13088.565,13553.531,13553.931,14516.497,14517.697,NA,NA
454,NA,NA,11284.831,11285.098,13157.198,13162.031,13554.365,13554.831,14647.431,14647.531,NA,NA
455,NA,NA,11285.131,11285.165,13249.431,13251.965,13575.565,13575.931,14649.297,14649.664,NA,NA
456,NA,NA,11285.198,11474.231,13271.131,13271.531,13592.431,13595.765,14649.831,14651.164,NA,NA
457,NA,NA,11474.898,11475.631,13271.865,13271.898,13610.765,13613.831,14651.297,14651.964,NA,NA
458,NA,NA,11476.098,11476.198,13272.198,13272.965,13614.431,13614.931,14652.531,14656.431,NA,NA
459,NA,NA,11476.398,11477.965,13278.798,13287.431,13620.865,13621.098,14656.497,14656.597,NA,NA
460,NA,NA,11479.531,11480.065,13297.231,13300.065,13621.231,13621.265,14656.797,14657.064,NA,NA
461,NA,NA,11488.865,11493.531,13306.465,13306.598,13621.965,13622.131,14658.064,14658.564,NA,NA
462,NA,NA,11528.631,11528.731,13306.931,13306.965,13622.631,13622.731,14658.631,14659.764,NA,NA
463,NA,NA,11531.665,11531.798,13307.465,13307.665,13625.931,13625.965,14659.964,14665.731,NA,NA
464,NA,NA,11532.065,11532.098,13307.898,13313.265,13663.198,13663.365,14665.764,14677.331,NA,NA
465,NA,NA,11533.031,11533.131,13313.365,13313.431,13708.865,13718.198,14702.964,14703.397,NA,NA
466,NA,NA,11533.265,11533.365,13333.898,13334.398,13719.098,13719.798,14717.897,14717.964,NA,NA
467,NA,NA,11533.431,11533.465,13362.665,13364.898,13721.298,13721.998,14719.297,14720.064,NA,NA
468,NA,NA,11533.565,11534.865,13371.965,13372.431,13724.565,13724.731,14779.797,14780.064,NA,NA
469,NA,NA,11536.265,11539.765,13411.365,13416.865,14233.798,14233.931,14780.564,14780.931,NA,NA
470,NA,NA,11540.665,11541.598,13421.731,13423.898,14237.365,14237.598,14781.097,14784.831,NA,NA
471,NA,NA,11542.898,11543.098,13424.131,13428.665,14237.665,14238.031,14795.364,14795.397,NA,NA
472,NA,NA,11543.265,11547.298,13465.731,13465.898,14238.231,14238.398,14807.464,14810.131,NA,NA
473,NA,NA,11551.598,11551.831,13484.698,13484.798,14241.098,14241.498,14811.197,14813.864,NA,NA
474,NA,NA,11551.865,11551.931,13485.698,13485.965,14251.098,14251.265,14816.364,14816.597,NA,NA
475,NA,NA,11552.731,11552.831,13486.098,13486.298,14274.631,14274.898,14837.664,14838.231,NA,NA
476,NA,NA,11553.998,11554.198,13866.598,13866.765,14290.298,14290.365,14838.531,14838.597,NA,NA
477,NA,NA,11554.398,11554.465,13866.931,13866.998,14290.565,14290.598,14838.797,14838.831,NA,NA
478,NA,NA,11688.698,11691.198,13867.331,13868.431,14292.765,14292.998,14838.931,14839.731,NA,NA
479,NA,NA,11699.031,11699.965,13868.498,13869.931,14318.631,14319.031,14840.097,14840.664,NA,NA
480,NA,NA,11710.065,11755.598,13870.531,13871.898,14319.665,14319.898,14840.731,14840.864,NA,NA
481,NA,NA,11755.931,11757.798,14196.365,14196.398,14333.631,14333.731,14840.997,14841.264,NA,NA
482,NA,NA,11760.431,11769.498,14196.431,14196.465,14356.265,14364.831,14841.731,14846.897,NA,NA
483,NA,NA,11991.765,11995.531,14196.531,14198.531,14365.165,14366.298,14896.131,14896.264,NA,NA
