"X1","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Unknown_start","Unknown_stop"
394,NA,NA,6009.432,6014.166,14858.198,14858.631,NA,NA,NA,NA,NA,NA
395,NA,NA,6014.566,6014.799,14860.631,14860.864,NA,NA,NA,NA,NA,NA
396,NA,NA,6084.399,6088.566,14861.031,14861.231,NA,NA,NA,NA,NA,NA
397,NA,NA,6118.232,6120.599,14863.098,14866.498,NA,NA,NA,NA,NA,NA
398,NA,NA,6136.599,6163.066,14871.864,14874.698,NA,NA,NA,NA,NA,NA
399,NA,NA,6307.999,6308.399,14874.764,14880.064,NA,NA,NA,NA,NA,NA
400,NA,NA,6460.132,6508.066,14880.264,14883.398,NA,NA,NA,NA,NA,NA
401,NA,NA,6606.232,6606.766,14883.998,14886.698,NA,NA,NA,NA,NA,NA
402,NA,NA,6606.899,6607.132,14903.498,14903.598,NA,NA,NA,NA,NA,NA
403,NA,NA,6814.899,6828.466,14903.898,14904.231,NA,NA,NA,NA,NA,NA
404,NA,NA,7419.832,7433.665,14906.164,14906.264,NA,NA,NA,NA,NA,NA
405,NA,NA,7493.332,7493.832,14906.331,14906.531,NA,NA,NA,NA,NA,NA
406,NA,NA,8512.865,8532.265,14906.698,14907.198,NA,NA,NA,NA,NA,NA
407,NA,NA,8556.065,8560.732,14927.931,14928.864,NA,NA,NA,NA,NA,NA
408,NA,NA,8681.399,8682.632,14929.098,14929.131,NA,NA,NA,NA,NA,NA
409,NA,NA,8682.699,8683.032,14930.264,14930.398,NA,NA,NA,NA,NA,NA
410,NA,NA,8683.065,8683.132,14930.464,14930.864,NA,NA,NA,NA,NA,NA
411,NA,NA,8683.365,8683.665,14930.931,14931.198,NA,NA,NA,NA,NA,NA
412,NA,NA,8685.299,8695.999,14931.731,14932.331,NA,NA,NA,NA,NA,NA
413,NA,NA,8696.199,8696.465,14932.464,14933.398,NA,NA,NA,NA,NA,NA
414,NA,NA,8696.665,8696.799,14944.131,14944.931,NA,NA,NA,NA,NA,NA
415,NA,NA,8700.499,8700.599,14944.998,14945.798,NA,NA,NA,NA,NA,NA
416,NA,NA,8701.065,8701.132,14951.464,14951.598,NA,NA,NA,NA,NA,NA
417,NA,NA,8719.699,8719.732,14952.664,14952.864,NA,NA,NA,NA,NA,NA
418,NA,NA,8726.899,8727.099,14952.931,14953.064,NA,NA,NA,NA,NA,NA
419,NA,NA,8727.232,8727.565,14953.398,14953.464,NA,NA,NA,NA,NA,NA
420,NA,NA,8727.965,8758.132,14954.264,14954.664,NA,NA,NA,NA,NA,NA
421,NA,NA,8760.232,8760.732,14957.464,14958.064,NA,NA,NA,NA,NA,NA
422,NA,NA,8762.232,8762.365,14962.064,14962.131,NA,NA,NA,NA,NA,NA
423,NA,NA,8765.632,8765.865,14962.531,14963.331,NA,NA,NA,NA,NA,NA
424,NA,NA,8765.932,8766.465,14963.531,14980.331,NA,NA,NA,NA,NA,NA
425,NA,NA,8767.399,8767.432,15003.698,15003.764,NA,NA,NA,NA,NA,NA
426,NA,NA,8772.632,8773.299,15004.498,15004.898,NA,NA,NA,NA,NA,NA
427,NA,NA,8774.332,8775.665,15004.931,15005.831,NA,NA,NA,NA,NA,NA
428,NA,NA,8804.399,8804.599,15150.664,15150.731,NA,NA,NA,NA,NA,NA
429,NA,NA,8854.065,8854.299,15151.198,15188.498,NA,NA,NA,NA,NA,NA
430,NA,NA,8873.799,8874.699,15190.531,15199.131,NA,NA,NA,NA,NA,NA
431,NA,NA,8874.732,8874.832,15206.164,15211.731,NA,NA,NA,NA,NA,NA
432,NA,NA,8874.999,8882.232,15211.798,15228.864,NA,NA,NA,NA,NA,NA
433,NA,NA,8882.765,8883.432,15228.998,15229.598,NA,NA,NA,NA,NA,NA
434,NA,NA,8883.499,8883.565,15231.698,15232.831,NA,NA,NA,NA,NA,NA
435,NA,NA,8883.699,8883.765,15233.798,15234.398,NA,NA,NA,NA,NA,NA
436,NA,NA,8887.699,8887.765,15234.498,15237.431,NA,NA,NA,NA,NA,NA
437,NA,NA,8890.232,8891.099,15238.031,15238.898,NA,NA,NA,NA,NA,NA
438,NA,NA,8902.232,8906.965,15239.331,15240.531,NA,NA,NA,NA,NA,NA
439,NA,NA,8944.932,8948.465,15240.998,15241.198,NA,NA,NA,NA,NA,NA
440,NA,NA,8957.065,9049.032,15360.098,15554.864,NA,NA,NA,NA,NA,NA
441,NA,NA,9054.999,9055.399,15555.131,15603.231,NA,NA,NA,NA,NA,NA
442,NA,NA,9062.565,9063.432,15603.698,15604.564,NA,NA,NA,NA,NA,NA
443,NA,NA,9271.465,9274.565,15604.764,15606.298,NA,NA,NA,NA,NA,NA
444,NA,NA,9275.499,9276.932,15745.431,15746.264,NA,NA,NA,NA,NA,NA
445,NA,NA,9308.499,9355.199,15746.464,15746.731,NA,NA,NA,NA,NA,NA
446,NA,NA,9356.299,9356.699,15746.831,15746.864,NA,NA,NA,NA,NA,NA
447,NA,NA,9359.765,9360.699,15747.198,15747.298,NA,NA,NA,NA,NA,NA
448,NA,NA,9381.199,9381.765,15748.998,15749.931,NA,NA,NA,NA,NA,NA
449,NA,NA,9545.865,9553.532,15749.964,15751.331,NA,NA,NA,NA,NA,NA
450,NA,NA,9557.465,9566.799,15752.464,15753.198,NA,NA,NA,NA,NA,NA
451,NA,NA,9572.565,9574.699,15753.998,15755.731,NA,NA,NA,NA,NA,NA
452,NA,NA,9634.732,9636.299,15771.531,15789.631,NA,NA,NA,NA,NA,NA
453,NA,NA,9636.365,9638.532,15925.864,15934.731,NA,NA,NA,NA,NA,NA
454,NA,NA,9638.832,9638.865,15936.831,15938.131,NA,NA,NA,NA,NA,NA
455,NA,NA,9639.065,9640.232,15938.164,15938.231,NA,NA,NA,NA,NA,NA
456,NA,NA,9641.499,9704.165,15938.264,15973.564,NA,NA,NA,NA,NA,NA
457,NA,NA,9724.932,9724.965,15973.631,17272.431,NA,NA,NA,NA,NA,NA
458,NA,NA,9751.432,9752.599,17324.498,17324.698,NA,NA,NA,NA,NA,NA
459,NA,NA,9765.532,9774.399,17325.164,17337.964,NA,NA,NA,NA,NA,NA
460,NA,NA,9786.832,9798.699,17393.598,17999.598,NA,NA,NA,NA,NA,NA
461,NA,NA,9804.399,9804.765,17999.598,20622.598,NA,NA,NA,NA,NA,NA
462,NA,NA,9808.265,9827.999,20622.664,20959.498,NA,NA,NA,NA,NA,NA
463,NA,NA,9835.165,9836.732,21045.931,21063.231,NA,NA,NA,NA,NA,NA
464,NA,NA,9849.899,9868.065,21147.798,21148.231,NA,NA,NA,NA,NA,NA
465,NA,NA,9870.032,9870.432,21151.631,21161.398,NA,NA,NA,NA,NA,NA
466,NA,NA,9900.832,9902.199,21161.631,21175.864,NA,NA,NA,NA,NA,NA
467,NA,NA,9902.299,9905.799,21176.331,21305.598,NA,NA,NA,NA,NA,NA
468,NA,NA,9906.332,9910.299,21337.131,21340.264,NA,NA,NA,NA,NA,NA
469,NA,NA,10017.532,10050.265,21345.864,21346.664,NA,NA,NA,NA,NA,NA
470,NA,NA,10074.532,10074.732,21349.998,21356.331,NA,NA,NA,NA,NA,NA
471,NA,NA,10164.299,10177.865,21357.531,21363.498,NA,NA,NA,NA,NA,NA
472,NA,NA,10178.399,10179.265,21408.564,21408.631,NA,NA,NA,NA,NA,NA
473,NA,NA,10181.365,10332.965,21408.764,21411.431,NA,NA,NA,NA,NA,NA
474,NA,NA,10394.932,10397.032,21418.598,21418.664,NA,NA,NA,NA,NA,NA
475,NA,NA,10397.565,10397.932,21430.764,21430.998,NA,NA,NA,NA,NA,NA
476,NA,NA,10457.765,10458.132,21436.464,21436.931,NA,NA,NA,NA,NA,NA
477,NA,NA,11442.631,11443.531,21437.398,21437.431,NA,NA,NA,NA,NA,NA
478,NA,NA,11563.298,11613.364,21437.998,21599.664,NA,NA,NA,NA,NA,NA
479,NA,NA,11678.198,11681.164,21599.664,21600,NA,NA,NA,NA,NA,NA
480,NA,NA,11839.031,11852.831,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,11864.631,11865.131,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,11875.398,11881.298,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,11881.364,11881.431,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,11921.831,12012.798,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,12048.764,12055.531,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,12074.764,12242.264,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,12245.064,12402.964,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,12404.464,12551.998,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,12554.264,12580.598,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,12586.364,12594.164,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,12594.198,12595.064,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,12630.231,12630.498,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,12633.198,12639.131,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,12640.331,12781.898,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,12783.731,12841.898,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,12847.898,12847.931,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,12848.398,12848.998,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,12882.898,12883.231,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,12885.131,12968.531,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,12972.498,13115.431,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,13138.464,13145.164,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,13145.264,13147.898,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,13148.031,13148.164,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,13156.798,13156.998,NA,NA,NA,NA,NA,NA,NA,NA
505,NA,NA,13158.164,13166.731,NA,NA,NA,NA,NA,NA,NA,NA
506,NA,NA,13167.031,13246.231,NA,NA,NA,NA,NA,NA,NA,NA
507,NA,NA,13248.931,13249.731,NA,NA,NA,NA,NA,NA,NA,NA
508,NA,NA,13263.664,13263.764,NA,NA,NA,NA,NA,NA,NA,NA
509,NA,NA,13263.864,13263.898,NA,NA,NA,NA,NA,NA,NA,NA
510,NA,NA,13263.931,13269.231,NA,NA,NA,NA,NA,NA,NA,NA
511,NA,NA,13269.664,13271.131,NA,NA,NA,NA,NA,NA,NA,NA
512,NA,NA,13390.831,13414.698,NA,NA,NA,NA,NA,NA,NA,NA
513,NA,NA,13418.264,13422.531,NA,NA,NA,NA,NA,NA,NA,NA
514,NA,NA,13423.464,13424.964,NA,NA,NA,NA,NA,NA,NA,NA
515,NA,NA,13459.998,13525.664,NA,NA,NA,NA,NA,NA,NA,NA
516,NA,NA,13526.631,13533.964,NA,NA,NA,NA,NA,NA,NA,NA
517,NA,NA,13580.964,13607.864,NA,NA,NA,NA,NA,NA,NA,NA
518,NA,NA,13608.031,13616.698,NA,NA,NA,NA,NA,NA,NA,NA
519,NA,NA,13804.131,13804.531,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,13805.998,13808.931,NA,NA,NA,NA,NA,NA,NA,NA
521,NA,NA,13809.131,13829.031,NA,NA,NA,NA,NA,NA,NA,NA
522,NA,NA,13850.864,13928.298,NA,NA,NA,NA,NA,NA,NA,NA
523,NA,NA,13928.364,13928.431,NA,NA,NA,NA,NA,NA,NA,NA
524,NA,NA,14013.264,14052.531,NA,NA,NA,NA,NA,NA,NA,NA
525,NA,NA,14070.164,14070.598,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,14089.764,14099.931,NA,NA,NA,NA,NA,NA,NA,NA
527,NA,NA,14104.331,14164.031,NA,NA,NA,NA,NA,NA,NA,NA
528,NA,NA,14174.531,14175.231,NA,NA,NA,NA,NA,NA,NA,NA
529,NA,NA,14175.531,14202.698,NA,NA,NA,NA,NA,NA,NA,NA
530,NA,NA,14202.931,14205.031,NA,NA,NA,NA,NA,NA,NA,NA
531,NA,NA,14205.664,14211.098,NA,NA,NA,NA,NA,NA,NA,NA
532,NA,NA,14218.131,14230.431,NA,NA,NA,NA,NA,NA,NA,NA
533,NA,NA,14230.831,14231.298,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,14276.364,14302.398,NA,NA,NA,NA,NA,NA,NA,NA
535,NA,NA,14302.864,14313.598,NA,NA,NA,NA,NA,NA,NA,NA
536,NA,NA,14314.898,14315.331,NA,NA,NA,NA,NA,NA,NA,NA
537,NA,NA,14315.498,14315.531,NA,NA,NA,NA,NA,NA,NA,NA
538,NA,NA,14315.564,14315.931,NA,NA,NA,NA,NA,NA,NA,NA
539,NA,NA,14316.331,14319.764,NA,NA,NA,NA,NA,NA,NA,NA
540,NA,NA,14325.031,14327.498,NA,NA,NA,NA,NA,NA,NA,NA
541,NA,NA,14352.964,14393.031,NA,NA,NA,NA,NA,NA,NA,NA
542,NA,NA,14394.631,14396.398,NA,NA,NA,NA,NA,NA,NA,NA
543,NA,NA,14397.931,14401.298,NA,NA,NA,NA,NA,NA,NA,NA
544,NA,NA,14403.431,14436.231,NA,NA,NA,NA,NA,NA,NA,NA
545,NA,NA,14436.664,14437.464,NA,NA,NA,NA,NA,NA,NA,NA
546,NA,NA,14440.531,14490.831,NA,NA,NA,NA,NA,NA,NA,NA
547,NA,NA,14491.131,14491.164,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,14491.631,14493.798,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,14494.464,14494.631,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,14494.898,14494.931,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,14494.964,14662.364,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,14662.431,14676.331,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,14677.264,14678.098,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,14678.531,14683.498,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,14684.431,14684.764,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,14747.631,14748.531,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,14773.498,14774.798,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,14789.098,14858.198,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,14858.631,14860.631,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,14860.864,14861.031,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,14861.231,14863.098,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,14866.498,14871.864,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,14874.698,14874.764,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,14880.064,14880.264,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,14883.398,14883.998,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,14886.698,14903.498,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,14903.598,14903.898,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,14904.231,14906.164,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,14906.264,14906.331,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,14906.531,14906.698,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,14907.198,14927.931,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,14928.864,14929.098,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,14929.131,14930.264,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,14930.398,14930.464,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,14930.864,14930.931,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,14931.198,14931.731,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,14932.331,14932.464,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,14933.398,14944.131,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,14944.931,14944.998,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,14945.798,14951.464,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,14951.598,14952.664,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,14952.864,14952.931,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,14953.064,14953.398,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,14953.464,14954.264,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,14954.664,14957.464,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,14958.064,14962.064,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,14962.131,14962.531,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,14963.331,14963.531,NA,NA,NA,NA,NA,NA,NA,NA
589,NA,NA,14980.331,14982.031,NA,NA,NA,NA,NA,NA,NA,NA
590,NA,NA,15002.964,15003.698,NA,NA,NA,NA,NA,NA,NA,NA
591,NA,NA,15003.764,15004.498,NA,NA,NA,NA,NA,NA,NA,NA
592,NA,NA,15004.898,15004.931,NA,NA,NA,NA,NA,NA,NA,NA
593,NA,NA,15005.831,15043.164,NA,NA,NA,NA,NA,NA,NA,NA
594,NA,NA,15087.131,15121.498,NA,NA,NA,NA,NA,NA,NA,NA
595,NA,NA,15132.464,15150.664,NA,NA,NA,NA,NA,NA,NA,NA
596,NA,NA,15150.731,15151.198,NA,NA,NA,NA,NA,NA,NA,NA
597,NA,NA,15188.498,15190.531,NA,NA,NA,NA,NA,NA,NA,NA
598,NA,NA,15199.131,15206.164,NA,NA,NA,NA,NA,NA,NA,NA
599,NA,NA,15211.731,15211.798,NA,NA,NA,NA,NA,NA,NA,NA
600,NA,NA,15228.864,15228.998,NA,NA,NA,NA,NA,NA,NA,NA
601,NA,NA,15229.598,15231.698,NA,NA,NA,NA,NA,NA,NA,NA
602,NA,NA,15232.831,15233.798,NA,NA,NA,NA,NA,NA,NA,NA
603,NA,NA,15234.398,15234.498,NA,NA,NA,NA,NA,NA,NA,NA
604,NA,NA,15237.431,15238.031,NA,NA,NA,NA,NA,NA,NA,NA
605,NA,NA,15238.898,15239.331,NA,NA,NA,NA,NA,NA,NA,NA
606,NA,NA,15240.531,15240.998,NA,NA,NA,NA,NA,NA,NA,NA
607,NA,NA,15241.198,15285.198,NA,NA,NA,NA,NA,NA,NA,NA
608,NA,NA,15295.631,15360.098,NA,NA,NA,NA,NA,NA,NA,NA
609,NA,NA,15554.864,15555.131,NA,NA,NA,NA,NA,NA,NA,NA
610,NA,NA,15603.231,15603.698,NA,NA,NA,NA,NA,NA,NA,NA
611,NA,NA,15604.564,15604.764,NA,NA,NA,NA,NA,NA,NA,NA
612,NA,NA,15606.298,15634.464,NA,NA,NA,NA,NA,NA,NA,NA
613,NA,NA,15744.564,15745.431,NA,NA,NA,NA,NA,NA,NA,NA
614,NA,NA,15746.264,15746.464,NA,NA,NA,NA,NA,NA,NA,NA
615,NA,NA,15746.731,15746.831,NA,NA,NA,NA,NA,NA,NA,NA
616,NA,NA,15746.864,15747.198,NA,NA,NA,NA,NA,NA,NA,NA
617,NA,NA,15747.298,15748.998,NA,NA,NA,NA,NA,NA,NA,NA
618,NA,NA,15749.931,15749.964,NA,NA,NA,NA,NA,NA,NA,NA
619,NA,NA,15751.331,15752.464,NA,NA,NA,NA,NA,NA,NA,NA
620,NA,NA,15753.198,15753.998,NA,NA,NA,NA,NA,NA,NA,NA
621,NA,NA,15755.731,15771.531,NA,NA,NA,NA,NA,NA,NA,NA
622,NA,NA,15789.631,15791.798,NA,NA,NA,NA,NA,NA,NA,NA
623,NA,NA,15877.831,15925.864,NA,NA,NA,NA,NA,NA,NA,NA
624,NA,NA,15934.731,15936.831,NA,NA,NA,NA,NA,NA,NA,NA
625,NA,NA,15938.131,15938.164,NA,NA,NA,NA,NA,NA,NA,NA
626,NA,NA,15938.231,15938.264,NA,NA,NA,NA,NA,NA,NA,NA
627,NA,NA,15973.564,15973.631,NA,NA,NA,NA,NA,NA,NA,NA
628,NA,NA,17272.431,17314.931,NA,NA,NA,NA,NA,NA,NA,NA
629,NA,NA,17323.931,17324.498,NA,NA,NA,NA,NA,NA,NA,NA
630,NA,NA,17324.698,17325.164,NA,NA,NA,NA,NA,NA,NA,NA
631,NA,NA,17337.964,17393.598,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,20622.598,20622.664,NA,NA,NA,NA,NA,NA,NA,NA
633,NA,NA,20959.498,20963.431,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,21040.864,21045.931,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,21063.231,21064.631,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,21076.898,21136.564,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,21147.431,21147.798,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,21148.231,21151.631,NA,NA,NA,NA,NA,NA,NA,NA
639,NA,NA,21161.398,21161.631,NA,NA,NA,NA,NA,NA,NA,NA
640,NA,NA,21175.864,21176.331,NA,NA,NA,NA,NA,NA,NA,NA
641,NA,NA,21305.598,21307.198,NA,NA,NA,NA,NA,NA,NA,NA
642,NA,NA,21320.998,21337.131,NA,NA,NA,NA,NA,NA,NA,NA
643,NA,NA,21340.264,21345.864,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,21346.664,21346.998,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,21348.231,21349.998,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,21356.331,21357.531,NA,NA,NA,NA,NA,NA,NA,NA
647,NA,NA,21363.498,21375.198,NA,NA,NA,NA,NA,NA,NA,NA
648,NA,NA,21378.264,21399.231,NA,NA,NA,NA,NA,NA,NA,NA
649,NA,NA,21402.164,21408.564,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,21408.631,21408.764,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,21411.431,21411.631,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,21416.531,21418.598,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,21418.664,21421.931,NA,NA,NA,NA,NA,NA,NA,NA
654,NA,NA,21429.964,21430.764,NA,NA,NA,NA,NA,NA,NA,NA
655,NA,NA,21430.998,21436.464,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,21436.931,21437.398,NA,NA,NA,NA,NA,NA,NA,NA
657,NA,NA,21437.431,21437.998,NA,NA,NA,NA,NA,NA,NA,NA
