"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
142,15098.198,15099.064,1957.2,1983.566,2184.533,2184.833,989.133,990.3,993.5,993.566,NA,NA
143,15204.031,15231.598,1985.066,2014.066,2442.2,2442.466,991.3,991.966,993.633,993.666,NA,NA
144,15412.231,15413.031,2029.833,2037.933,2443.333,2443.6,993.366,993.4,993.966,1007.966,NA,NA
145,15849.498,15908.164,2040.366,2052.1,2459.266,2491.866,993.433,993.5,1008.966,1009.133,NA,NA
146,16006.298,16006.664,2052.9,2053.8,2491.966,2492.066,993.566,993.633,1009.333,1009.433,NA,NA
147,16035.998,16043.131,2054.033,2058.033,3800.1,3800.366,993.666,993.966,1009.5,1032.366,NA,NA
148,16070.831,16072.698,2058.233,2058.633,3804.3,3813.2,1007.966,1008.966,1032.433,1033.933,NA,NA
149,16104.431,16104.798,2059.033,2066.4,3813.266,3813.5,1009.133,1009.333,1050.233,1051.333,NA,NA
150,16105.231,16107.931,2067.8,2077,3813.533,3813.6,1009.433,1009.5,1051.4,1056.033,NA,NA
151,16385.564,16386.231,2077.266,2082.633,3813.866,3814.066,1032.366,1032.433,1058.6,1058.666,NA,NA
152,16723.564,16740.631,2163.2,2172.933,3814.166,3814.233,1033.933,1050.233,1058.7,1058.933,NA,NA
153,16836.364,16836.931,2173.133,2177.533,3901.3,3901.433,1051.333,1051.4,1059.166,1059.7,NA,NA
154,16957.664,16972.198,2177.666,2184.533,3901.466,3903.166,1056.033,1058.6,1059.733,1060.6,NA,NA
155,17393.964,17395.064,2184.833,2278.233,3903.466,3906.433,1058.666,1058.7,1060.7,1062.533,NA,NA
156,17395.364,17396.764,2440.733,2442.2,3908.566,3908.633,1058.933,1059.166,1091.2,1091.266,NA,NA
157,17450.464,17451.031,2442.466,2443.333,4085.133,4085.266,1059.7,1059.733,1091.333,1096.633,NA,NA
158,17584.631,17589.998,2443.6,2459.266,4086.533,4087.3,1060.6,1060.7,1096.666,1096.833,NA,NA
159,17590.231,17590.831,2491.866,2491.966,4087.9,4087.966,1062.533,1064.333,1097,1097.133,NA,NA
160,17732.864,17733.764,2492.066,2565.433,4088.1,4088.966,1084.533,1091.2,1097.166,1097.233,NA,NA
161,17734.064,17734.164,2575.166,2580.133,4091.033,4093.233,1091.266,1091.333,1337.166,1337.466,NA,NA
162,18385.698,18386.898,2854.133,3082.133,4097.8,4098.3,1096.633,1096.666,1337.766,1337.833,NA,NA
163,18474.498,18474.964,3437.1,3513.433,4098.333,4099.766,1096.833,1097,1338.033,1338.8,NA,NA
164,18701.464,18706.131,3780.7,3794.3,4114.433,4124.1,1097.133,1097.166,1338.966,1339.066,NA,NA
165,18754.698,18756.731,3799.633,3800.1,4126.833,4126.9,1097.233,1099.766,1339.133,1342.866,NA,NA
166,18832.964,18860.031,3800.366,3804.3,4264.5,4264.666,1337.5,1337.766,1343.033,1348.933,NA,NA
167,18860.498,18860.531,3813.2,3813.266,4265.133,4265.366,1337.833,1338.033,1348.966,1359.266,NA,NA
168,18860.631,18860.664,3813.5,3813.533,4269.333,4269.433,1338.8,1338.966,1359.366,1360.466,NA,NA
169,18860.798,18860.898,3813.6,3813.866,4271.733,4271.866,1339.066,1339.133,1362.166,1363.166,NA,NA
170,18861.564,18884.098,3814.066,3814.166,4272.133,4272.166,1342.866,1343.033,1409.9,1412.8,NA,NA
171,18903.764,18903.964,3814.233,3901.3,4275.033,4281.266,1348.933,1348.966,1413.233,1413.5,NA,NA
172,18904.098,18904.164,3901.433,3901.466,4285.3,4295.066,1359.266,1359.366,1413.666,1424.766,NA,NA
173,18904.431,18905.064,3903.166,3903.466,5698.766,5708.433,1360.466,1362.166,1424.866,1431.033,NA,NA
174,18912.131,18919.698,3906.433,3908.566,5709.733,5711.9,1407.733,1409.9,1431.1,1431.5,NA,NA
175,18926.964,18928.298,3908.633,3911.566,5712.133,5712.233,1412.8,1413.233,1431.633,1431.833,NA,NA
176,19103.364,19124.998,4083.766,4085.133,5712.566,5721.333,1413.5,1413.666,1431.933,1431.966,NA,NA
177,19341.098,19380.764,4085.266,4086.533,5721.466,5722.233,1424.766,1424.866,1432.033,1432.3,NA,NA
178,19384.764,19385.498,4087.3,4087.9,5723.3,5723.566,1431.033,1431.1,1432.4,1432.566,NA,NA
179,19599.764,19611.298,4087.966,4088.1,5752.366,5757.133,1431.5,1431.633,1432.6,1440.133,NA,NA
180,NA,NA,4088.966,4091.033,5845.133,5845.366,1431.833,1431.933,1440.166,1442.2,NA,NA
181,NA,NA,4093.233,4097.8,5845.5,5845.533,1431.966,1432.033,1442.466,1448.066,NA,NA
182,NA,NA,4098.3,4098.333,5845.566,5858.066,1432.3,1432.4,1452.933,1453.366,NA,NA
183,NA,NA,4099.766,4114.433,5858.233,5895.566,1432.566,1432.6,1453.733,1453.766,NA,NA
184,NA,NA,4124.1,4126.833,5895.566,6027.466,1440.133,1440.166,1454.433,1466.1,NA,NA
185,NA,NA,4126.9,4140.466,6169.832,6177.299,1442.2,1442.466,1466.2,1473.633,NA,NA
186,NA,NA,4141.066,4143.2,6177.399,6177.499,1448.066,1452.933,1474.9,1475.033,NA,NA
187,NA,NA,4231.866,4264.5,6178.099,6280.899,1453.366,1453.733,1475.333,1476.166,NA,NA
188,NA,NA,4264.666,4265.133,6311.099,6311.666,1453.766,1454.433,1488.333,1488.5,NA,NA
189,NA,NA,4265.366,4269.333,6311.832,6311.866,1466.1,1466.2,1488.966,1489.2,NA,NA
190,NA,NA,4269.433,4271.733,6311.966,6312.066,1473.633,1474.9,1489.233,1489.366,NA,NA
191,NA,NA,4271.866,4272.133,6312.166,6315.299,1475.033,1475.333,1490.833,1490.866,NA,NA
192,NA,NA,4272.166,4275.033,6316.166,6325.566,1476.166,1488.333,1490.933,1492.533,NA,NA
193,NA,NA,4281.266,4285.3,6325.932,6326.099,1488.5,1488.966,1492.633,1492.733,NA,NA
194,NA,NA,4295.066,5698.766,6326.166,6329.566,1489.2,1489.233,1500.366,1503.333,NA,NA
195,NA,NA,5708.433,5709.733,6469.632,6499.832,1489.366,1490.833,1520.666,1520.933,NA,NA
196,NA,NA,5711.9,5712.133,6503.099,6511.999,1490.866,1490.933,1520.966,1521.033,NA,NA
197,NA,NA,5712.233,5712.566,6537.566,6539.499,1492.533,1492.633,1521.1,1521.133,NA,NA
198,NA,NA,5721.333,5721.466,6663.799,6663.832,1492.733,1500.366,1521.266,1521.3,NA,NA
199,NA,NA,5722.233,5723.3,6663.866,6664.132,1503.333,1520.666,1521.333,1521.4,NA,NA
200,NA,NA,5723.566,5752.366,6664.332,6667.532,1520.933,1520.966,1521.433,1521.566,NA,NA
201,NA,NA,5757.133,5845.133,6668.099,6668.799,1521.033,1521.1,1521.633,1522.166,NA,NA
202,NA,NA,5845.366,5845.5,6669.832,6669.932,1521.133,1521.266,1522.8,1525.666,NA,NA
203,NA,NA,5845.533,5845.566,6672.532,6675.599,1521.3,1521.333,1525.833,1526.166,NA,NA
204,NA,NA,5858.066,5858.233,6680.899,6683.366,1521.4,1521.433,1526.666,1527.333,NA,NA
205,NA,NA,6027.466,6169.832,6683.499,6683.966,1521.566,1521.633,1528.1,1529.1,NA,NA
206,NA,NA,6177.299,6177.399,6872.232,6872.332,1522.166,1522.8,1530.066,1530.133,NA,NA
207,NA,NA,6177.499,6178.099,6874.899,6880.166,1525.666,1525.833,1532,1532.933,NA,NA
208,NA,NA,6280.899,6311.099,6881.899,6886.932,1526.166,1526.666,1533.133,1533.633,NA,NA
