"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
246,20597.03,20598.497,11054.198,11054.398,12272.331,12273.498,9650.731,9651.298,10536.831,10541.298,NA,NA
247,20602.163,20635.963,11056.798,11057.598,12275.998,12276.198,9662.731,9663.365,10542.465,10542.765,NA,NA
248,20692.497,20694.63,11058.265,11058.331,12281.998,12282.265,9666.465,9667.065,10542.831,10542.898,NA,NA
249,20766.13,20766.597,11061.598,11063.465,12302.765,12303.065,9712.898,9713.065,10543.031,10543.198,NA,NA
250,20872.163,20872.963,11065.731,11079.398,12328.798,12331.365,9713.098,9713.298,10563.731,10564.131,NA,NA
251,20896.963,20897.297,11542.065,11554.365,12558.198,12559.131,9713.665,9713.965,10564.331,10564.598,NA,NA
252,20908.83,20943.63,11555.798,11556.031,12559.198,12559.531,9715.565,9715.698,10564.931,10565.131,NA,NA
253,20956.963,20965.763,11568.398,11574.431,12559.665,12559.798,9901.065,9901.431,10567.265,10567.465,NA,NA
254,21041.43,21063.963,11574.631,11575.698,12560.065,12560.398,9901.465,9901.498,10567.798,10568.198,NA,NA
255,21104.03,21106.897,11575.731,11578.231,12560.465,12561.265,9901.565,9901.831,10593.865,10593.998,NA,NA
256,21173.763,21187.963,11578.331,11578.365,12562.098,12563.431,9901.998,9902.031,10594.198,10594.598,NA,NA
257,21282.63,21321.297,11578.498,11579.731,12564.531,12564.831,9902.231,9902.398,10754.131,10754.198,NA,NA
258,21427.763,21428.63,11580.531,11581.298,12586.731,12586.798,9902.531,9903.098,10754.265,10754.998,NA,NA
259,21471.63,21477.897,11581.365,11581.465,12587.898,12652.698,9905.465,9906.198,10755.398,10756.131,NA,NA
260,21521.363,21521.63,11587.465,11593.631,12665.798,12666.131,9906.531,9910.598,10756.331,10756.465,NA,NA
261,21538.763,21544.763,11596.565,11601.398,12670.031,12670.431,9910.631,9910.731,10757.065,10759.198,NA,NA
262,21544.763,21552.429,11604.198,11604.565,12827.265,12830.265,9912.131,9912.165,10777.731,10779.331,NA,NA
263,21600,21600,11608.531,11610.898,12873.765,12917.031,9916.298,9916.465,10781.465,10782.331,NA,NA
264,NA,NA,11611.298,11611.531,12917.131,13649.998,10083.631,10084.031,10782.531,10783.131,NA,NA
265,NA,NA,11613.631,11614.665,13911.931,14070.598,10086.131,10086.431,11085.331,11085.531,NA,NA
266,NA,NA,11616.065,11688.598,14235.098,14276.298,10199.531,10205.465,11086.398,11086.998,NA,NA
267,NA,NA,11705.465,11706.531,14626.931,14626.997,10205.698,10205.998,11098.598,11099.065,NA,NA
268,NA,NA,11708.265,11714.331,14627.331,14628.664,10292.798,10296.565,11101.198,11103.131,NA,NA
269,NA,NA,11714.931,11715.065,14628.764,14786.064,10296.731,10296.798,11124.198,11124.998,NA,NA
270,NA,NA,11716.731,11716.998,14819.264,14819.897,10298.565,10298.631,11127.065,11129.598,NA,NA
271,NA,NA,11717.865,11720.398,14896.964,14897.331,10300.431,10300.531,11129.731,11130.065,NA,NA
272,NA,NA,11744.531,11745.131,14897.397,14897.831,10300.631,10300.665,11130.198,11135.998,NA,NA
273,NA,NA,11749.331,11751.531,14901.197,14902.497,10300.998,10301.498,11140.865,11143.931,NA,NA
274,NA,NA,11763.065,11764.065,14914.764,14915.064,10301.565,10301.831,11149.665,11149.798,NA,NA
275,NA,NA,11764.331,11765.065,14915.364,14917.964,10533.065,10534.098,11158.865,11159.265,NA,NA
276,NA,NA,11776.798,11777.465,14919.164,14923.897,10534.631,10536.831,11159.398,11166.531,NA,NA
277,NA,NA,11777.665,11777.731,14924.197,14924.764,10541.298,10542.465,11166.798,11166.931,NA,NA
278,NA,NA,11778.065,11778.731,15035.597,15067.097,10542.765,10542.831,11167.198,11167.598,NA,NA
279,NA,NA,11778.798,11779.398,15093.597,15100.664,10542.898,10543.031,11167.931,11168.531,NA,NA
280,NA,NA,11779.531,11804.898,15106.131,15138.464,10543.198,10563.731,11168.598,11168.731,NA,NA
281,NA,NA,11816.431,11850.965,15167.697,15176.664,10564.131,10564.331,11168.865,11170.731,NA,NA
282,NA,NA,12073.531,12082.598,15187.597,15658.264,10564.598,10564.931,11171.265,11184.265,NA,NA
283,NA,NA,12083.298,12083.365,15742.197,15742.331,10565.131,10567.265,11196.531,11197.065,NA,NA
284,NA,NA,12084.065,12084.598,15742.531,15742.764,10567.465,10567.798,11197.731,11197.765,NA,NA
285,NA,NA,12084.798,12084.865,15742.897,15744.631,10568.198,10593.865,11200.165,11200.431,NA,NA
286,NA,NA,12084.965,12085.031,15746.031,15747.864,10593.998,10594.198,11207.631,11208.031,NA,NA
287,NA,NA,12091.465,12091.531,15899.364,15899.864,10594.598,10608.065,11209.298,11212.231,NA,NA
288,NA,NA,12094.598,12095.165,16022.831,16023.164,10753.798,10754.131,11213.031,11213.231,NA,NA
289,NA,NA,12120.531,12120.798,16171.797,16171.831,10754.198,10754.265,11213.598,11213.831,NA,NA
290,NA,NA,12124.231,12125.831,16171.864,16183.331,10754.998,10755.398,11214.431,11214.565,NA,NA
291,NA,NA,12154.565,12154.965,16482.831,16485.497,10756.131,10756.331,11214.898,11217.031,NA,NA
292,NA,NA,12158.065,12158.198,16485.531,16486.564,10756.465,10757.065,11220.765,11221.031,NA,NA
293,NA,NA,12247.065,12251.931,16486.964,16486.997,10759.198,10759.465,11221.431,11222.298,NA,NA
294,NA,NA,12252.331,12252.531,16487.031,16488.031,10777.398,10777.731,11222.498,11222.898,NA,NA
295,NA,NA,12265.098,12265.165,16488.264,16488.464,10779.331,10779.398,11223.098,11223.498,NA,NA
296,NA,NA,12266.598,12266.665,16502.897,17104.397,10782.331,10782.531,11223.565,11223.898,NA,NA
297,NA,NA,12267.665,12267.798,17203.931,17210.231,11083.598,11085.331,11224.098,11224.698,NA,NA
298,NA,NA,12267.831,12268.365,17727.864,17728.364,11085.531,11086.398,11229.398,11233.898,NA,NA
299,NA,NA,12268.431,12268.931,17728.397,17942.097,11086.998,11098.598,11235.498,11235.665,NA,NA
300,NA,NA,12269.231,12272.331,17942.097,19386.963,11099.065,11101.198,11236.065,11237.331,NA,NA
301,NA,NA,12273.498,12275.998,19398.063,19444.597,11103.131,11124.198,11237.465,11240.398,NA,NA
302,NA,NA,12276.198,12281.998,19445.33,19445.463,11124.998,11127.065,11244.198,11244.598,NA,NA
303,NA,NA,12282.265,12302.765,19445.597,19460.797,11129.598,11129.731,11317.131,11317.398,NA,NA
304,NA,NA,12303.065,12328.798,19525.497,19525.597,11130.065,11130.198,11852.965,11853.298,NA,NA
305,NA,NA,12331.365,12331.731,19526.997,19527.897,11135.998,11140.865,11868.031,11902.231,NA,NA
306,NA,NA,12556.265,12558.198,19527.963,19532.497,11143.931,11149.665,11903.165,11903.565,NA,NA
307,NA,NA,12559.131,12559.198,19662.963,19663.163,11149.798,11158.865,11904.031,11904.098,NA,NA
308,NA,NA,12559.531,12559.665,19664.63,19667.097,11159.265,11159.398,11904.298,11904.365,NA,NA
309,NA,NA,12559.798,12560.065,19670.297,19675.963,11166.531,11166.798,11909.231,11920.365,NA,NA
310,NA,NA,12560.398,12560.465,19676.097,19676.363,11166.931,11167.198,11920.498,11921.031,NA,NA
311,NA,NA,12561.265,12562.098,19677.43,19841.297,11167.598,11167.931,11928.165,11928.431,NA,NA
312,NA,NA,12563.431,12564.531,19841.63,19841.663,11168.531,11168.598,11929.231,11929.365,NA,NA
313,NA,NA,12564.831,12566.365,19841.963,20507.963,11168.731,11168.865,11929.431,11929.598,NA,NA
314,NA,NA,12568.598,12571.731,20508.497,20508.763,11170.731,11171.265,11929.931,11936.298,NA,NA
315,NA,NA,12585.998,12586.731,20509.163,20509.197,11184.265,11196.531,11936.331,11936.365,NA,NA
316,NA,NA,12586.798,12587.898,20509.297,20509.43,11197.065,11197.731,11936.431,11954.731,NA,NA
317,NA,NA,12652.698,12665.798,20509.463,20595.83,11197.765,11200.165,12214.131,12214.298,NA,NA
318,NA,NA,12666.131,12670.031,20595.897,20596.163,11200.431,11200.898,12214.331,12215.565,NA,NA
319,NA,NA,12670.431,12698.165,20876.497,20876.63,11201.198,11201.798,12219.065,12219.398,NA,NA
320,NA,NA,12820.831,12827.265,20876.763,20886.697,11203.631,11207.631,12399.165,12399.265,NA,NA
321,NA,NA,12830.265,12873.765,20886.63,20896.83,11208.031,11209.298,12401.598,12413.731,NA,NA
322,NA,NA,12917.031,12917.131,20966.097,20966.83,11212.231,11213.031,12417.898,12420.431,NA,NA
323,NA,NA,13649.998,13650.631,20967.63,20970.03,11213.231,11213.598,12471.598,12471.731,NA,NA
324,NA,NA,13795.198,13864.531,20970.297,20970.83,11213.831,11214.431,12471.931,12472.131,NA,NA
325,NA,NA,13865.798,13911.931,20971.03,20975.097,11214.565,11214.898,12472.265,12474.365,NA,NA
326,NA,NA,14070.598,14070.865,20975.23,20978.097,11217.031,11220.765,12474.531,12477.098,NA,NA
327,NA,NA,14230.831,14235.098,20978.163,21013.697,11221.031,11221.431,12478.865,12489.465,NA,NA
328,NA,NA,14276.298,14276.565,21013.83,21014.83,11222.298,11222.498,12489.531,12489.698,NA,NA
329,NA,NA,14619.864,14626.931,21014.897,21028.297,11222.898,11223.098,12493.365,12501.831,NA,NA
330,NA,NA,14626.997,14627.331,21028.43,21032.03,11223.498,11223.565,12502.765,12502.798,NA,NA
331,NA,NA,14628.664,14628.764,21032.23,21033.897,11223.898,11224.098,12503.565,12505.898,NA,NA
332,NA,NA,14786.064,14815.431,21034.23,21035.363,11224.698,11229.398,12505.965,12507.598,NA,NA
333,NA,NA,14818.831,14819.264,21036.497,21036.697,11233.898,11235.498,12508.565,12508.865,NA,NA
334,NA,NA,14819.897,14869.264,21037.163,21039.43,11235.665,11236.065,12509.265,12510.331,NA,NA
335,NA,NA,14872.564,14872.764,21039.897,21040.497,11237.331,11237.465,12513.431,12513.631,NA,NA
336,NA,NA,14887.231,14896.964,21189.697,21189.83,11240.398,11244.198,12514.165,12520.698,NA,NA
337,NA,NA,14897.331,14897.397,21189.897,21201.297,11244.598,11317.131,12520.765,12521.231,NA,NA
338,NA,NA,14897.831,14901.197,21205.897,21206.297,11317.398,11323.331,12521.298,12521.431,NA,NA
339,NA,NA,14902.497,14914.764,21206.63,21209.497,11851.965,11852.965,12528.465,12529.198,NA,NA
340,NA,NA,14915.064,14915.364,21209.697,21211.963,11853.298,11868.031,12530.098,12530.531,NA,NA
341,NA,NA,14917.964,14919.164,21212.097,21213.43,11902.231,11903.165,12530.998,12531.198,NA,NA
342,NA,NA,14923.897,14924.197,21215.23,21216.363,11903.565,11904.031,12531.465,12540.598,NA,NA
343,NA,NA,14924.764,14930.797,21216.83,21217.297,11904.098,11904.298,12548.198,12548.598,NA,NA
344,NA,NA,15034.697,15035.597,21218.697,21226.097,11904.365,11909.231,12549.065,12549.198,NA,NA
345,NA,NA,15067.097,15093.597,21227.163,21227.43,11920.365,11920.498,12549.598,12551.065,NA,NA
346,NA,NA,15100.664,15106.131,21230.297,21230.497,11921.031,11928.165,12703.098,12703.231,NA,NA
347,NA,NA,15138.464,15167.697,21230.563,21230.63,11928.431,11929.231,12705.831,12713.698,NA,NA
348,NA,NA,15176.664,15187.597,21230.83,21230.897,11929.365,11929.431,12713.798,12714.231,NA,NA
349,NA,NA,15658.264,15685.664,21231.497,21234.497,11929.598,11929.931,12720.098,12726.765,NA,NA
350,NA,NA,15728.931,15742.197,21241.83,21241.897,11936.298,11936.331,12728.131,12728.165,NA,NA
351,NA,NA,15742.331,15742.531,21242.763,21243.03,11936.365,11936.431,12728.298,12728.598,NA,NA
352,NA,NA,15742.764,15742.897,21243.163,21243.23,12387.498,12399.165,12731.531,12731.631,NA,NA
353,NA,NA,15744.631,15746.031,21243.297,21252.697,12399.265,12401.598,12731.831,12732.998,NA,NA
354,NA,NA,15747.864,15760.431,21252.763,21252.83,12417.865,12417.898,13651.465,13651.865,NA,NA
355,NA,NA,15898.731,15899.364,21253.297,21256.963,12472.131,12472.265,13654.031,13655.398,NA,NA
356,NA,NA,15899.864,15907.264,21429.497,21456.897,12477.098,12478.865,13655.965,13656.165,NA,NA
357,NA,NA,16016.897,16017.964,21468.83,21468.963,12489.465,12489.531,13656.198,13656.231,NA,NA
358,NA,NA,16018.031,16018.097,21469.097,21469.297,12489.698,12493.365,13656.265,13656.331,NA,NA
359,NA,NA,16022.164,16022.831,21496.697,21499.163,12501.831,12502.765,13656.365,13657.731,NA,NA
360,NA,NA,16023.164,16024.031,21499.497,21506.563,12502.798,12503.565,13659.831,13659.898,NA,NA
361,NA,NA,16145.331,16171.797,21506.83,21512.697,12505.898,12505.965,13664.365,13666.198,NA,NA
362,NA,NA,16171.831,16171.864,21513.897,21520.763,12507.598,12508.565,13738.965,13740.431,NA,NA
363,NA,NA,16183.331,16184.264,21520.83,21521.163,12508.865,12509.265,13778.331,13778.398,NA,NA
364,NA,NA,16485.497,16485.531,NA,NA,12510.331,12513.431,13779.465,13779.598,NA,NA
365,NA,NA,16486.564,16486.964,NA,NA,12513.631,12514.165,13780.131,13782.331,NA,NA
366,NA,NA,16486.997,16487.031,NA,NA,12520.698,12520.765,13784.731,13784.798,NA,NA
367,NA,NA,16488.031,16488.264,NA,NA,12521.231,12521.298,14071.831,14071.931,NA,NA
368,NA,NA,16488.464,16502.897,NA,NA,12521.431,12528.465,14071.998,14072.865,NA,NA
369,NA,NA,17104.397,17104.897,NA,NA,12529.198,12530.098,14075.198,14084.065,NA,NA
370,NA,NA,17198.697,17203.931,NA,NA,12530.531,12530.998,14094.331,14096.498,NA,NA
371,NA,NA,17210.231,17210.464,NA,NA,12531.198,12531.465,14097.298,14097.931,NA,NA
372,NA,NA,17382.797,17386.564,NA,NA,12540.598,12548.198,14143.265,14143.331,NA,NA
373,NA,NA,17727.297,17727.864,NA,NA,12548.598,12549.065,14143.431,14145.565,NA,NA
374,NA,NA,17728.364,17728.397,NA,NA,12549.198,12549.598,14148.365,14148.431,NA,NA
375,NA,NA,19386.963,19398.063,NA,NA,12551.065,12551.265,14148.498,14148.531,NA,NA
376,NA,NA,19444.597,19445.33,NA,NA,12700.698,12703.098,14148.731,14148.831,NA,NA
377,NA,NA,19445.463,19445.597,NA,NA,12703.231,12705.831,14148.898,14149.031,NA,NA
378,NA,NA,19460.797,19495.697,NA,NA,12713.698,12713.798,14150.031,14155.498,NA,NA
379,NA,NA,19525.463,19525.497,NA,NA,12714.231,12720.098,14164.498,14164.665,NA,NA
380,NA,NA,19525.597,19525.697,NA,NA,12726.765,12728.131,14206.798,14216.465,NA,NA
381,NA,NA,19526.097,19526.997,NA,NA,12728.165,12728.298,14308.098,14308.965,NA,NA
382,NA,NA,19527.897,19527.963,NA,NA,12728.598,12731.531,14322.631,14333.098,NA,NA
383,NA,NA,19663.497,19664.63,NA,NA,12731.631,12731.831,14358.298,14358.498,NA,NA
384,NA,NA,19667.097,19670.297,NA,NA,12732.998,12781.598,14405.597,14405.897,NA,NA
385,NA,NA,19675.963,19676.097,NA,NA,13651.165,13651.465,14406.631,14407.864,NA,NA
386,NA,NA,19676.363,19677.43,NA,NA,13651.865,13654.031,14412.531,14412.697,NA,NA
387,NA,NA,19841.297,19841.63,NA,NA,13655.398,13655.965,14412.731,14413.397,NA,NA
388,NA,NA,19841.663,19841.963,NA,NA,13656.165,13656.198,14432.464,14432.631,NA,NA
389,NA,NA,20507.963,20508.497,NA,NA,13656.231,13656.265,14434.031,14434.864,NA,NA
390,NA,NA,20508.763,20509.163,NA,NA,13656.331,13656.365,14434.931,14434.997,NA,NA
391,NA,NA,20509.197,20509.297,NA,NA,13657.731,13659.831,14435.597,14436.364,NA,NA
392,NA,NA,20509.43,20509.463,NA,NA,13659.898,13664.365,14436.597,14437.064,NA,NA
393,NA,NA,20595.83,20595.897,NA,NA,13738.498,13738.965,14437.164,14437.597,NA,NA
394,NA,NA,20596.163,20597.03,NA,NA,13740.431,13747.598,15002.097,15002.564,NA,NA
395,NA,NA,20872.963,20876.497,NA,NA,13747.665,13748.198,15003.997,15004.031,NA,NA
396,NA,NA,20876.63,20876.763,NA,NA,13771.398,13778.331,15004.364,15004.431,NA,NA
397,NA,NA,20886.697,20886.63,NA,NA,13778.398,13779.465,15004.997,15005.764,NA,NA
398,NA,NA,20896.83,20896.963,NA,NA,13779.598,13780.131,15013.831,15014.797,NA,NA
399,NA,NA,20965.763,20966.097,NA,NA,13782.331,13784.731,15941.597,15944.231,NA,NA
400,NA,NA,20966.83,20967.63,NA,NA,13784.798,13794.865,15975.031,15975.597,NA,NA
401,NA,NA,20970.03,20970.297,NA,NA,14071.031,14071.831,16003.364,16003.497,NA,NA
402,NA,NA,20970.83,20971.03,NA,NA,14071.931,14071.998,16003.631,16006.031,NA,NA
403,NA,NA,20975.097,20975.23,NA,NA,14072.865,14075.198,16033.031,16033.964,NA,NA
404,NA,NA,20978.097,20978.163,NA,NA,14084.065,14094.331,16034.097,16039.297,NA,NA
405,NA,NA,21013.697,21013.83,NA,NA,14096.498,14097.298,16087.631,16087.764,NA,NA
406,NA,NA,21014.83,21014.897,NA,NA,14097.931,14099.531,16122.364,16122.564,NA,NA
407,NA,NA,21028.297,21028.43,NA,NA,14147.631,14147.665,16122.931,16131.397,NA,NA
408,NA,NA,21032.03,21032.23,NA,NA,14149.165,14150.031,16131.531,16132.797,NA,NA
409,NA,NA,21033.897,21034.23,NA,NA,14155.498,14164.498,16132.931,16133.131,NA,NA
410,NA,NA,21035.363,21036.497,NA,NA,14164.665,14206.798,16133.464,16133.531,NA,NA
411,NA,NA,21036.697,21037.163,NA,NA,14216.465,14221.798,16133.664,16134.197,NA,NA
412,NA,NA,21039.43,21039.897,NA,NA,14307.798,14308.098,16134.331,16139.464,NA,NA
413,NA,NA,21040.497,21041.43,NA,NA,14308.965,14322.631,16141.564,16144.497,NA,NA
414,NA,NA,21187.963,21189.697,NA,NA,14333.098,14339.298,16289.997,16290.031,NA,NA
415,NA,NA,21189.83,21189.897,NA,NA,14339.298,14358.298,16295.731,16296.864,NA,NA
416,NA,NA,21201.297,21205.897,NA,NA,14358.498,14405.597,16298.297,16298.397,NA,NA
417,NA,NA,21206.297,21206.63,NA,NA,14405.897,14406.631,16301.097,16302.264,NA,NA
418,NA,NA,21209.497,21209.697,NA,NA,14407.864,14412.531,16302.497,16302.531,NA,NA
419,NA,NA,21211.963,21212.097,NA,NA,14412.697,14412.731,16302.631,16302.997,NA,NA
420,NA,NA,21213.43,21215.23,NA,NA,14413.397,14421.531,16303.031,16303.131,NA,NA
421,NA,NA,21216.363,21216.83,NA,NA,14422.331,14423.664,16304.364,16304.397,NA,NA
422,NA,NA,21217.297,21218.697,NA,NA,14423.697,14424.464,16308.897,16309.031,NA,NA
423,NA,NA,21226.097,21227.163,NA,NA,14424.497,14424.897,16317.531,16317.564,NA,NA
424,NA,NA,21227.43,21230.297,NA,NA,14425.064,14426.597,16317.697,16318.497,NA,NA
425,NA,NA,21230.497,21230.563,NA,NA,14426.797,14432.464,16319.731,16319.797,NA,NA
426,NA,NA,21230.63,21230.83,NA,NA,14432.631,14434.031,16319.931,16320.564,NA,NA
427,NA,NA,21230.897,21231.497,NA,NA,14434.864,14434.931,16320.764,16320.797,NA,NA
428,NA,NA,21234.497,21241.83,NA,NA,14434.997,14435.597,16320.897,16321.631,NA,NA
429,NA,NA,21241.897,21242.763,NA,NA,14436.364,14436.597,16321.797,16323.164,NA,NA
430,NA,NA,21243.03,21243.163,NA,NA,14437.064,14437.164,16323.431,16334.597,NA,NA
431,NA,NA,21243.23,21243.297,NA,NA,14437.597,14441.064,16335.331,16338.397,NA,NA
432,NA,NA,21252.697,21252.763,NA,NA,14935.431,14980.064,16338.731,16342.997,NA,NA
433,NA,NA,21252.83,21253.297,NA,NA,14995.764,15002.097,16343.197,16343.397,NA,NA
434,NA,NA,21256.963,21282.63,NA,NA,15002.564,15003.997,16343.731,16354.864,NA,NA
435,NA,NA,21428.63,21429.497,NA,NA,15004.031,15004.364,16358.731,16366.431,NA,NA
436,NA,NA,21456.897,21468.83,NA,NA,15004.431,15004.997,16366.531,16367.331,NA,NA
437,NA,NA,21468.963,21469.097,NA,NA,15005.764,15013.831,16368.697,16369.097,NA,NA
438,NA,NA,21469.297,21471.63,NA,NA,15014.797,15018.531,16404.597,16404.664,NA,NA
439,NA,NA,21477.897,21496.697,NA,NA,15841.864,15898.064,16441.064,16441.131,NA,NA
440,NA,NA,21499.163,21499.497,NA,NA,15911.164,15941.597,16441.331,16441.664,NA,NA
441,NA,NA,21506.563,21506.83,NA,NA,15944.231,15975.031,17106.197,17109.664,NA,NA
442,NA,NA,21512.697,21513.897,NA,NA,15975.597,15990.031,17109.764,17111.031,NA,NA
443,NA,NA,21520.763,21520.83,NA,NA,15992.831,16003.364,17111.397,17114.131,NA,NA
444,NA,NA,21521.163,21521.363,NA,NA,16003.497,16003.631,17116.331,17116.697,NA,NA
445,NA,NA,21600,21600,NA,NA,16006.031,16015.897,17116.764,17116.931,NA,NA
446,NA,NA,NA,NA,NA,NA,16024.564,16033.031,17117.531,17117.564,NA,NA
447,NA,NA,NA,NA,NA,NA,16033.964,16034.097,17117.731,17117.764,NA,NA
448,NA,NA,NA,NA,NA,NA,16039.297,16050.831,17117.797,17120.131,NA,NA
449,NA,NA,NA,NA,NA,NA,16051.031,16051.097,17120.897,17123.264,NA,NA
450,NA,NA,NA,NA,NA,NA,16051.164,16051.364,17124.964,17128.131,NA,NA
451,NA,NA,NA,NA,NA,NA,16055.631,16087.631,17139.364,17142.297,NA,NA
452,NA,NA,NA,NA,NA,NA,16087.764,16122.364,17213.764,17213.897,NA,NA
453,NA,NA,NA,NA,NA,NA,16122.564,16122.931,17214.331,17214.397,NA,NA
454,NA,NA,NA,NA,NA,NA,16131.397,16131.531,17214.431,17214.964,NA,NA
455,NA,NA,NA,NA,NA,NA,16132.797,16132.931,17216.164,17216.431,NA,NA
456,NA,NA,NA,NA,NA,NA,16133.131,16133.464,17216.964,17217.097,NA,NA
457,NA,NA,NA,NA,NA,NA,16133.531,16133.664,17217.564,17217.597,NA,NA
458,NA,NA,NA,NA,NA,NA,16134.197,16134.331,17217.631,17217.931,NA,NA
459,NA,NA,NA,NA,NA,NA,16139.464,16141.564,17218.764,17219.597,NA,NA
460,NA,NA,NA,NA,NA,NA,16144.497,16144.797,17222.464,17226.731,NA,NA
461,NA,NA,NA,NA,NA,NA,16188.197,16213.897,17226.764,17245.664,NA,NA
462,NA,NA,NA,NA,NA,NA,16224.164,16246.264,17245.731,17248.131,NA,NA
463,NA,NA,NA,NA,NA,NA,16249.564,16249.764,17264.431,17264.831,NA,NA
464,NA,NA,NA,NA,NA,NA,16250.231,16284.664,17265.864,17265.897,NA,NA
465,NA,NA,NA,NA,NA,NA,16286.631,16286.997,17266.864,17274.597,NA,NA
466,NA,NA,NA,NA,NA,NA,16287.097,16289.997,17275.297,17296.031,NA,NA
467,NA,NA,NA,NA,NA,NA,16290.031,16295.731,17296.097,17296.164,NA,NA
468,NA,NA,NA,NA,NA,NA,16296.864,16298.297,17296.497,17296.564,NA,NA
469,NA,NA,NA,NA,NA,NA,16298.397,16301.097,17296.697,17333.097,NA,NA
470,NA,NA,NA,NA,NA,NA,16302.264,16302.497,17333.697,17334.497,NA,NA
471,NA,NA,NA,NA,NA,NA,16302.531,16302.631,17335.031,17343.764,NA,NA
472,NA,NA,NA,NA,NA,NA,16302.997,16303.031,17361.664,17361.731,NA,NA
473,NA,NA,NA,NA,NA,NA,16303.131,16304.364,17361.864,17362.731,NA,NA
474,NA,NA,NA,NA,NA,NA,16304.397,16308.897,17365.131,17365.197,NA,NA
475,NA,NA,NA,NA,NA,NA,16309.031,16317.531,17366.064,17369.731,NA,NA
476,NA,NA,NA,NA,NA,NA,16317.564,16317.697,17393.564,17394.797,NA,NA
477,NA,NA,NA,NA,NA,NA,16318.497,16319.731,17410.064,17410.431,NA,NA
478,NA,NA,NA,NA,NA,NA,16319.797,16319.931,17410.731,17410.864,NA,NA
479,NA,NA,NA,NA,NA,NA,16320.564,16320.764,17411.064,17411.597,NA,NA
480,NA,NA,NA,NA,NA,NA,16320.797,16320.897,17412.597,17413.431,NA,NA
481,NA,NA,NA,NA,NA,NA,16321.631,16321.797,17413.697,17414.731,NA,NA
482,NA,NA,NA,NA,NA,NA,16323.164,16323.431,17415.364,17420.064,NA,NA
483,NA,NA,NA,NA,NA,NA,16334.597,16335.331,17423.431,17456.097,NA,NA
484,NA,NA,NA,NA,NA,NA,16338.397,16338.731,17456.164,17456.231,NA,NA
485,NA,NA,NA,NA,NA,NA,16342.997,16343.197,17488.164,17489.097,NA,NA
486,NA,NA,NA,NA,NA,NA,16343.397,16343.731,17492.764,17494.831,NA,NA
487,NA,NA,NA,NA,NA,NA,16354.864,16358.731,17500.731,17500.797,NA,NA
488,NA,NA,NA,NA,NA,NA,16366.431,16366.531,17500.997,17501.264,NA,NA
489,NA,NA,NA,NA,NA,NA,16367.331,16368.697,17503.131,17503.264,NA,NA
490,NA,NA,NA,NA,NA,NA,16369.097,16404.597,17509.397,17510.931,NA,NA
491,NA,NA,NA,NA,NA,NA,16404.664,16429.197,17515.064,17592.864,NA,NA
492,NA,NA,NA,NA,NA,NA,16437.264,16437.331,17593.731,17593.997,NA,NA
493,NA,NA,NA,NA,NA,NA,16437.397,16441.064,17603.331,17604.064,NA,NA
494,NA,NA,NA,NA,NA,NA,16441.131,16441.331,17604.264,17611.864,NA,NA
495,NA,NA,NA,NA,NA,NA,16441.664,16477.797,17612.131,17615.264,NA,NA
496,NA,NA,NA,NA,NA,NA,17105.764,17106.197,17616.931,17724.531,NA,NA
497,NA,NA,NA,NA,NA,NA,17109.664,17109.764,17724.664,17724.964,NA,NA
498,NA,NA,NA,NA,NA,NA,17111.031,17111.397,19496.897,19497.33,NA,NA
499,NA,NA,NA,NA,NA,NA,17114.131,17116.331,19502.43,19502.53,NA,NA
500,NA,NA,NA,NA,NA,NA,17116.697,17116.764,19503.33,19503.563,NA,NA
501,NA,NA,NA,NA,NA,NA,17116.931,17117.531,19503.963,19521.763,NA,NA
502,NA,NA,NA,NA,NA,NA,17117.564,17117.731,19592.597,19593.963,NA,NA
503,NA,NA,NA,NA,NA,NA,17117.764,17117.797,19594.297,19595.23,NA,NA
504,NA,NA,NA,NA,NA,NA,17120.131,17120.897,19596.23,19599.863,NA,NA
505,NA,NA,NA,NA,NA,NA,17123.264,17124.964,19604.83,19606.13,NA,NA
506,NA,NA,NA,NA,NA,NA,17128.131,17139.364,19607.397,19607.497,NA,NA
507,NA,NA,NA,NA,NA,NA,17142.297,17142.597,19609.863,19610.43,NA,NA
508,NA,NA,NA,NA,NA,NA,17213.364,17213.764,19611.863,19613.33,NA,NA
509,NA,NA,NA,NA,NA,NA,17213.897,17214.331,19614.163,19621.197,NA,NA
510,NA,NA,NA,NA,NA,NA,17214.397,17214.431,19628.497,19634.43,NA,NA
511,NA,NA,NA,NA,NA,NA,17214.964,17216.164,19655.897,19655.963,NA,NA
512,NA,NA,NA,NA,NA,NA,17216.431,17216.964,19656.097,19656.363,NA,NA
513,NA,NA,NA,NA,NA,NA,17217.097,17217.564,20598.763,20598.83,NA,NA
514,NA,NA,NA,NA,NA,NA,17217.597,17217.631,20598.897,20601.097,NA,NA
515,NA,NA,NA,NA,NA,NA,17217.931,17218.764,20601.163,20601.297,NA,NA
516,NA,NA,NA,NA,NA,NA,17219.597,17222.464,20601.63,20602.163,NA,NA
517,NA,NA,NA,NA,NA,NA,17226.731,17226.764,20637.763,20637.797,NA,NA
518,NA,NA,NA,NA,NA,NA,17245.664,17245.731,20637.863,20639.263,NA,NA
